req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1236,14.84783545,9.862136347,4.985699101,1941856256,1933467648,120.5278936,724926464,468963328,860602368,513942186.7,513942186.7,132,8,27756.15024,1640,3436,183200,153589.3333,1453,174.1196506,0.41691972,174.5365703,497.5091257,24666.95049,3036.177373,27703.12787,73599.41144,459202560,40.08905662,30.25342872,9.835627901,494239744,476217344,0.083206955,307175424,306290688,316801024,315875328,315875328,83,8,123253.0509,1360,480,228384,69048,2847.5,238.4201419,133.8284344,372.2485763,363.083384,6530235.322,5912454.17,12442689.49,4921.663128,295641088
1285,14.02939561,9.201573082,4.827822526,1941856256,1933467648,178.6628634,724926464,494258176,860602368,540299946.7,540299946.7,132,8,27815.98066,1640,3436,183162.6667,154701.3333,1452.833333,186.3628232,0.416787988,186.7796112,529.7445052,26401.39995,3103.997766,29505.39772,87602.38006,484497408,35.94435438,26.49386526,9.450489118,494239744,476217344,0.066665623,307175424,306290688,316801024,315875328,315875328,83,8,123312.9113,1360,480,228384,69048,2843.833333,227.5207072,125.2356488,352.756356,342.3723662,6120195.005,5455324.026,11575519.03,4161.161445,295641088
1159,13.93091227,10.37065962,3.560252653,1941856256,1933467648,84.79921424,724926464,475250005.3,860602368,518580906.7,518580906.7,132,8,27875.66079,1640,3436,183200,155834.6667,1453,179.2695323,0.36671147,179.6362438,515.1395167,25396.51708,2643.919015,28040.4361,82811.63493,465489237.3,36.09375,27.52604167,8.567708333,494239744,476217344,0.083333683,307175424,306290688,316801024,315875328,315875328,83,8,123372.8884,1360,480,228384,69048,2843.833333,236.7327042,127.0160386,363.7487428,343.2635954,6409554.984,5578204.413,11987759.39,5129.78313,295641088
1263,13.48830073,9.19181006,4.296490667,1941856256,1933467648,55.85561947,724926464,467463509.3,860602368,507896490.7,507896490.7,132,8,27935.92658,1640,3436,183013.3333,155162.6667,1452,183.3719124,0.450196808,183.8221092,520.9701329,25977.6876,3267.924162,29245.61176,77234.08188,457702741.3,37.73522098,28.41254044,9.322680537,494239744,476042581.3,0.066568053,307175424,306287957.3,316801024,315871232,315871232,82.83333333,8,123432.891,1360,480,228384,69008,2847,233.7379901,135.8137934,369.5517835,365.2792867,6466520.429,5978334.795,12444855.22,5614.054449,295638357.3
1202,12.62804025,8.930797135,3.697243115,1941856256,1933467648,199.7642597,724926464,459810133.3,860602368,502032384,502032384,132,8,27995.92772,1640,3436,183125.3333,156280,1452.666667,192.3243854,0.41671253,192.7410979,556.7880354,27245.9546,2961.849714,30207.80431,88732.68827,450049365.3,36.84895833,27.86458333,8.984375,494239744,476042581.3,0.066669038,307175424,306287957.3,316801024,315871232,315871232,82.83333333,8,123492.8884,1360,480,228384,69008,2842.666667,238.1158968,136.9660261,375.0819229,373.7480859,6592592.589,6078662.793,12671255.38,5340.048701,295638357.3
1238,14.60773933,10.1815512,4.426188139,1941856256,1933467648,186.823905,724926464,500000768,860602368,546884266.7,546884266.7,132,8,28055.92576,1640,3436,178160,141160,1430.5,155.3733099,0.383683922,155.7569938,453.7584503,22011.2189,2535.202815,24546.42172,72164.15435,490240000,34.03645833,26.58854167,7.447916667,494239744,476217344,0,307175424,306290688,316801024,315875328,315875328,83,8,123552.8884,1360,480,228384,69048,2843.166667,230.5763251,136.6445923,367.2209174,377.668111,6630953.535,6178419.774,12809373.31,6485.67381,295641088
1304,14.45952643,9.588241109,4.871285314,1941856256,1933467648,285.8540726,724926464,528061781.3,860602368,579056981.3,579056981.3,132,8,28115.91958,1640,3436,181632,149056,1446,222.6539702,0.46712661,223.1210968,640.7593109,31542.64578,3296.488126,34839.1339,113126.3262,518301013.3,38.41145833,28.828125,9.583333333,494239744,476217344,0.066669433,307175424,306290688,316801024,315875328,315875328,83,8,123612.8884,1360,480,228384,69048,2848.666667,237.5718913,144.3529024,381.9247937,398.4235095,6760914.705,6408053.438,13168968.14,6740.655325,295641088
954,12.49765628,8.774397012,3.723259269,1941856256,1933467648,0.366701476,724926464,504339114.7,860602368,541760170.7,541760170.7,132,8,28175.92349,1640,3436,181632,148626.6667,1446,154.0648605,0.416712431,154.4815729,447.7610794,21825.85523,3048.560237,24874.41547,68420.90586,494578346.7,33.59316006,25.46904914,8.124110919,494239744,476217344,0.066777307,307175424,306287274.7,316801024,315875328,315875328,83,8,123672.891,1360,480,228384,69048,2846.666667,217.1138625,110.5493505,327.663213,290.3060028,5622402.294,4787775.589,10410177.88,3514.194684,295637674.7
1148,13.25820426,9.298752568,3.959451695,1941856256,1932419072,65.07074042,724926464,465664000,860602368,507636394.7,507636394.7,131,8,28235.91421,1640,3436,181632,149552,1442.166667,170.160989,0.366775274,170.5277643,481.4869891,24106.14011,2774.955892,26881.096,75189.07821,455903232,34.94791667,26.43229167,8.515625,494239744,476217344,0.083342141,307175424,306287957.3,316801024,315875328,315875328,83,8,123732.8884,1360,480,228384,69048,2850.833333,228.1133749,118.2821246,346.3954995,315.8980886,5918125.847,5111955.627,11030081.47,3781.891222,295638357.3
1357,14.98789617,9.833570954,5.154325217,1941856256,1932419072,358.3140263,724926464,496715776,860602368,548179285.3,548179285.3,131,8,28295.53177,1640,3436,181632,156266.6667,1442.166667,203.6820846,0.450307353,204.132392,580.2890365,28854.96199,3318.294876,32173.25687,90891.24312,486955008,40.52083333,30.83333333,9.6875,494239744,476042581.3,0.083334856,307175424,306289322.7,316801024,315871232,315871232,82.83333333,8,123792.8884,1360,480,228384,69944,2848.166667,248.0720254,148.6858969,396.7579222,411.1576219,7052752.873,6590746.454,13643499.32,6225.306612,295639722.7
