req/minp,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
7552,46.50210572,36.23559885,10.26650687,1428062208,1422819328,96.12892531,674000896,665079125.3,710111232,701270698.7,701270698.7,155,8,5750.878299,1372,820,177312,141484,1598.5,1407.233792,2.949484649,1410.183277,3720.384794,199358.1206,23754.71466,223112.8352,587223.6462,654302549.3,23.50478953,18.04460612,5.460183408,857632768,833298432,17.20656426,473292800,253833216,705519616,684774741.3,684774741.3,79,8,362824.9827,1640,624,172224,69584,2584.166667,804.1343271,1065.245526,1869.379853,2681.56672,32963854.11,49708300.65,82672154.76,120793.4291,248287232
7850,26.47420074,23.14558621,3.328614526,1428062208,1422819328,32.35896926,674000896,634905258.7,710111232,667825493.3,667825493.3,155,8,5810.876736,1372,820,177152,148279.3333,1597.666667,981.1943421,1.916919735,983.1112617,2649.257283,139002.5318,15400.59306,154403.1248,417414.1114,624128682.7,19.31864891,12.81843057,6.500218342,857632768,833298432,0.066670677,473292800,253775872,705519616,684769280,684769280,79,8,362884.9811,1640,624,172224,70365.33333,2585.166667,567.7327686,762.8107048,1330.543473,1895.676077,23273308.9,35178426.57,58451735.47,86282.81329,248229888
8453,46.17328193,41.18156474,4.99171719,1428062208,1422819328,221.9737848,674000896,641035605.3,717572778.7,680894464,680894464,155,8,5870.875006,1372,820,179584,152565.3333,1610.333333,1392.71982,3.083123136,1395.802943,3693.353413,197301.9745,24741.43089,222043.4054,585469.8235,630259029.3,20.01710851,15.64965028,4.367458229,857632768,833298432,19.15110077,473292800,253365589.3,705519616,684378112,684378112,79,8,362944.982,1640,624,172224,75541.33333,2586.666667,793.9723975,1056.013365,1849.985762,2655.357495,32547029.71,49069330.15,81616359.85,119855.6466,247819605.3
6791,28.8323399,26.28472319,2.547616709,1428062208,1422819328,2.033309906,674000896,585185280,719065088,621537280,621537280,155,8,5930.876444,1372,820,176448,135832,1594,988.4215378,2.116357118,990.5378952,2670.166528,140026.3845,16761.45646,156787.841,418026.515,574408704,12.27189472,9.880096096,2.391798624,857632768,833298432,4.623727134,473292800,253597696,705519616,684560384,684560384,79,8,363004.9908,1640,624,172224,74072,2587.833333,569.8278911,763.6377112,1333.465602,1904.787495,23358937.47,35361408.39,58720345.86,86628.74856,248051712
7569,42.23278906,36.54138028,5.691408777,1428062208,1422819328,96.41251086,674000896,544439637.3,719065088,589232128,589232128,155,8,5990.888048,1372,820,177312,150540,1598.5,1122.222921,2.399037725,1124.621959,3011.907656,158981.5805,19119.2149,178100.7954,469936.6654,533663061.3,15.05450568,11.77839564,3.276110044,857632768,833298432,0.633368706,473292800,253717162.7,705519616,684636842.7,684636842.7,79,8,363064.9918,1640,624,172224,70338.66667,2588,639.6855208,854.6308078,1494.316329,2147.685918,26222609.18,39590621.48,65813230.66,97315.07037,248171178.7
9561,36.70924836,31.87358772,4.835660641,1428062208,1422819328,613.1041856,674000896,571202901.3,719065088,613662037.3,613662037.3,155,8,6050.885819,1372,820,178944,157236.6667,1607,1328.095792,2.750287986,1330.846079,3556.56404,188146.9038,22137.26319,210284.167,564741.5571,560426325.3,31.85106988,26.46888909,5.382180788,857632768,833298432,5.215415616,473292800,254497450.7,705519616,685432832,685432832,79,8,363124.9901,1640,624,172224,74898.66667,2589.166667,763.9663839,1016.175952,1780.142336,2547.059656,31317250.53,47241561.45,78558811.97,115604.2503,248951466.7
8559,47.02872354,41.04943483,5.979288713,1428062208,1422819328,245.9511279,680755882.7,661688320,719071914.7,698150912,698150912,155,8,6110.886923,1372,820,178592,154564,1605.166667,1479.181974,3.29970634,1482.481681,3908.843232,209550.7797,26627.31898,236178.0987,613812.7903,650911744,31.5390594,26.39088647,5.148172927,857632768,833298432,16.43394531,473292800,254066005.3,705519616,684577450.7,684577450.7,79,8,363184.9885,1640,624,172224,75789.33333,2589,829.9956175,1100.993873,1930.98949,2795.404131,34023985.2,51298122.5,85322107.68,124835.9272,248520021.3
6652,22.65705288,19.95180368,2.705249199,1428062208,1422819328,1.750717549,682106880,630466560,719073280,666818560,666818560,155,8,6170.884894,1372,820,175200,132912,1587.5,844.9085484,1.734050932,846.6425993,2297.109428,119695.3777,13637.03485,133332.4125,359364.2766,619689984,11.33638079,8.424282972,2.912097818,857632768,833123669.3,0.716709675,473292800,253664597.3,705519616,683963733.3,683963733.3,78.83333333,8,363244.9869,1640,624,172224,69544,2589.333333,489.5281178,659.3545314,1148.882649,1634.443858,20067211.3,30350115.85,50417327.15,74386.87252,248118613.3
8472,47.14991455,42.31568698,4.834227562,1428062208,1422819328,164.0467794,682106880,611367594.7,719073280,653778944,653778944,155,8,6230.883298,1372,820,179712,169320,1611,1392.623214,3.0492733,1395.672488,3698.737481,197288.2887,24580.88502,221869.1737,581806.3804,600591018.7,18.04460612,13.88446638,4.160139739,857632768,833298432,2.300120157,473292800,254053034.7,705519616,684374016,684374016,79,8,363304.9852,1640,624,172224,77226.66667,2592,790.3954306,1051.176942,1841.572372,2650.704312,32400655.72,48865148.54,81265804.25,119543.7429,248507050.7
6106,21.03202394,18.69227423,2.339749717,1428062208,1422819328,28.48302156,682106880,583751680,719073280,613857280,613857280,155,8,6290.882536,1372,820,175872,129756.6667,1591,885.0562397,1.866782287,886.923022,2397.845593,125382.9673,15028.20062,140411.1679,374510.8241,572975104,11.36238166,8.658290833,2.704090831,857632768,833298432,3.666877954,473292800,254493354.7,705519616,684673706.7,684673706.7,79,8,363364.9836,1640,624,172224,69584,2593.166667,512.1960464,686.5060067,1198.702053,1705.247874,20966494.37,31670848.74,52637343.11,77652.05434,248947370.7
6411,29.05246183,25.28482024,3.767641599,1428062208,1422819328,91.64775536,682106880,555604650.7,719073280,590133248,590133248,155,8,6350.899437,1372,820,176576,147872,1594.666667,1027.311781,2.233623499,1029.545405,2761.08195,145535.8357,18004.20116,163540.0369,430310.085,544828074.7,13.80415527,10.89258395,2.91157132,857632768,833298432,16.53428832,473292800,254511786.7,705519616,683861333.3,683861333.3,79,8,363424.9846,1640,624,172224,79610,2595,583.5116603,780.5485586,1364.060219,1959.128677,23919875.81,36134442.19,60054318,88460.49841,248965802.7
6844,23.24716642,19.45109186,3.796074562,1428062208,1422819328,176.2111878,682106880,532428117.3,719073280,566760789.3,566760789.3,155,8,6410.90923,1372,820,175648,134247.3333,1589.833333,819.4136512,1.66676269,821.080414,2234.310339,116083.6006,13209.67883,129293.2794,348655.4092,521651541.3,20.67069433,13.26044542,7.41024891,857632768,833298432,0.250014561,473292800,254231210.7,705519616,683556181.3,683556181.3,79,8,363484.9959,1640,624,172224,70298.66667,2595.333333,475.2267477,641.0361013,1116.262849,1587.70609,19480955.66,29470117.87,48951073.54,72207.78105,248685226.7
6704,37.38731242,32.18738389,5.199928533,1428062208,1422819328,627.8850883,687988736,680958634.7,722788352,718761984,718761984,155,8,6470.919234,1372,820,182240,161895.3333,1624.333333,1158.883219,2.550055587,1161.433275,3065.181212,164175.1277,20447.85498,184622.9827,488682.0273,670182058.7,23.9208035,18.85063319,5.070170308,857632768,833298432,88.23820354,473292800,255226538.7,705519616,684997973.3,684997973.3,79,8,363544.9943,1640,624,172224,70509.33333,2597.333333,658.9372105,908.2180148,1567.155225,2203.991013,27011793.11,41780920.38,68792713.48,97306.42973,249680554.7
8364,36.16858201,32.13825551,4.030326501,1428062208,1422819328,1.70001117,692621312,632219648,722788352,662378496,662378496,155,8,6530.913605,1372,820,177440,137710,1599.166667,1163.537684,2.449814948,1165.987499,3124.852584,164834.5053,19635.45804,184469.9633,490004.2579,621443072,29.53699215,25.84486813,3.692124018,857632768,833298432,2.366796831,473292800,256257365.3,705519616,686157141.3,686157141.3,79,8,363604.9927,1640,624,172224,70298.66667,2595.5,667.1874326,889.4832357,1556.670668,2231.391879,27349994.21,41274528.72,68624522.93,100887.4261,250711381.3
10471,55.74286553,48.77503633,6.967829197,1428062208,1422819328,434.4034083,692621312,667649365.3,722788352,714034517.3,714034517.3,155,8,6590.914043,1372,820,180608,163613.3333,1615.5,1754.770571,3.800136276,1758.570707,4628.333207,248592.4976,30772.44497,279364.9425,738049.9321,656872789.3,36.92124019,27.40492053,9.516319656,857632768,833123669.3,46.20272972,473292800,256139946.7,705519616,685978965.3,685978965.3,78.83333333,8,363664.9911,1640,624,172224,74087.33333,2595.666667,1006.557589,1330.926143,2337.483732,3351.775034,41261784.73,62165502.66,103427287.4,150285.8301,250593962.7
5236,21.73406256,18.64023374,3.093828819,1428062208,1422819328,1.583549483,692621312,644090538.7,722788352,674199552,674199552,155,8,6650.914814,1372,820,174528,130066.6667,1584,653.6613343,1.38325747,655.0445918,1791.857218,92602.02236,10798.34632,103400.3687,277354.6623,633313962.7,8.892298693,6.78622795,2.106070743,857632768,833298432,0.350019741,473292800,256251221.3,705519616,685920256,685920256,79,8,363724.9894,1640,624,172224,69584,2595.666667,378.9716311,516.446144,895.4177752,1266.505622,15535172.59,23655189.91,39190362.51,57626.35593,250705237.3
10699,57.58010636,49.67735654,7.902749821,1428062208,1422819328,409.9928725,693645312,658074965.3,728755541.3,697939968,697939968,155,8,6710.912751,1372,820,182432,181758.6667,1625.166667,1720.874893,3.683142385,1724.558036,4545.822409,243790.6099,29884.26094,273674.8708,719905.4661,647298389.3,28.02894149,22.28274848,5.746193015,857632768,833298432,18.28930379,473292800,256100352,705519616,685477205.3,685477205.3,79,8,363784.9878,1640,624,172224,73303.33333,2598.5,975.7474537,1293.329201,2269.076656,3271.129718,39998785.02,60271954.86,100270739.9,146475.3851,250554368
6251,23.16942254,19.86639167,3.303030864,1428062208,1422819328,15.79752286,694157312,637278890.7,731738112,671070208,671070208,155,8,6770.910588,1372,820,175872,134832,1591,900.2047929,1.933455884,902.1382487,2436.611007,127529.0123,15394.88822,142923.9006,377061.289,626502314.7,14.71649433,10.08833887,4.62815546,857632768,833298432,0.700039403,473292800,255724885.3,705519616,684578133.3,684578133.3,79,8,363844.9862,1640,624,172224,73240,2598.333333,514.8289907,691.9556715,1206.784662,1728.230664,21104369.22,31907212.31,53011581.52,78204.13936,250178901.3
9354,35.46529622,30.94107437,4.524221849,1428062208,1422819328,115.9515367,694157312,598816085.3,731738112,637800448,637800448,155,8,6830.909925,1372,820,179424,154401.3333,1609.666667,1388.926899,2.950187682,1391.877087,3700.334959,196764.65,23826.34412,220590.9942,584983.1393,588039509.3,27.70895255,19.65135479,8.057597758,857632768,833298432,2.680106052,473292800,256116053.3,705519616,684997973.3,684997973.3,79,8,363904.9923,1640,624,172224,73248,2598.333333,791.811979,1056.253039,1848.065018,2649.99192,32458724.46,49061669.29,81520393.75,120105.7477,250570069.3
11651,55.72278377,49.2505027,6.472281072,1428062208,1422819328,666.5560936,694461781.3,662218752,731741525.3,707842048,707842048,155,8,6890.915563,1372,820,182016,187336.6667,1623,1796.050048,3.832702769,1799.88275,4746.284473,254440.4234,30908.66282,285349.0862,755623.9725,651442176,26.7548987,20.15067686,6.604221836,857632768,833298432,70.92069204,473292800,256180906.7,705519616,684864170.7,684864170.7,79,8,363964.9985,1640,624,172224,72013.33333,2600,1023.691652,1353.010404,2376.702056,3421.778278,41948574.34,63139847.48,105088421.8,153805.1951,250634922.7
9479,36.97520676,32.76359042,4.211616347,1428062208,1422819328,23.24987138,695070720,662136832,731742208,696284501.3,696284501.3,155,8,6950.913,1372,820,178976,160524,1607.166667,1429.117464,3.033184488,1432.150648,3802.967278,202458.3074,24486.21028,226944.5176,601599.1717,651360256,30.23901573,23.45278778,6.78622795,857632768,833298432,0.533370736,473292800,256864938.7,705519616,685277184,685277184,79,8,364024.9969,1640,624,172224,72114.66667,2602,816.7964816,1082.627802,1899.424284,2730.255555,33482912.86,50422737.36,83905650.22,123902.569,251318954.7
10610,49.00553146,42.94791343,6.057618029,1428062208,1422819328,295.1540177,695070720,638693376,731742208,685428053.3,685428053.3,155,8,7010.923104,1372,820,180224,162746,1613.833333,1654.610431,3.400296831,1658.010727,4381.626864,234403.1444,27548.57772,261951.7222,698359.6141,627916800,22.77676507,18.61662533,4.160139739,857632768,833298432,0.666705707,473292800,256987136,705519616,685286741.3,685286741.3,79,8,364084.9952,1640,624,172224,73677.33333,2601,945.5042695,1250.988439,2196.492709,3157.3312,38759027.87,58318528.68,97077556.56,143278.5874,251441152
5049,14.50861041,12.89667181,1.611938602,1428062208,1422819328,32.96766928,695070720,655549781.3,731742208,692698453.3,692698453.3,155,8,7070.920441,1372,820,174752,131140.6667,1585.166667,718.994822,1.600080363,720.5949023,1963.817725,101857.5998,12528.80173,114386.4015,299433.4796,644773205.3,7.254243671,5.512185154,1.742058516,857632768,833298432,0.316684706,473292800,257088853.3,705519616,685293568,685293568,79,8,364144.9936,1640,624,172224,69584,2601.166667,411.4235688,559.8820718,971.3056404,1384.545981,16865473.89,25635611.46,42501085.35,62678.52391,251542869.3
13319,75.16313011,63.71726715,11.44586295,1428062208,1422819328,415.212458,700482901.3,673653418.7,733500757.3,704961877.3,704961877.3,155,8,7130.922479,1372,820,185600,187421.3333,1641.666667,1981.496073,4.0340095,1985.530083,5207.377336,280711.9437,32777.34329,313489.287,836945.6248,662876842.7,33.04711005,24.8048332,8.242276859,857632768,833123669.3,3.933535107,473292800,257465685.3,705519616,685535914.7,685535914.7,78.83333333,8,364204.992,1640,624,172224,73709.33333,2602.833333,1139.807239,1507.692447,2647.499685,3793.873809,46723109.81,70379662.76,117102772.6,171355.5328,251919701.3
3246,15.26342571,13.5994047,1.664021011,1428062208,1422819328,2.382042033,703188992,668601685.3,734380032,696997888,696997888,155,8,7190.922352,1372,820,172672,115136,1574.333333,529.1896951,1.333225364,530.5229204,1464.703949,74968.54014,10394.47854,85363.01868,221609.0101,657825109.3,5.122172054,3.874130132,1.248041922,857632768,833298432,0.266686394,473292800,258115584,705519616,686034944,686034944,79,8,364264.9903,1640,624,172224,77736,2603,296.3681769,403.0081893,699.3763662,1001.628089,12148754.97,18446624.68,30595379.64,45173.46967,252569600
6862,25.84295652,23.50306725,2.339889276,1428062208,1422819328,2.166848173,703188992,632842922.7,734380032,661191338.7,661191338.7,155,8,7250.91769,1372,820,176576,139309.3333,1594.666667,976.1888842,2.033220401,978.2221047,2634.577153,138293.4253,16289.07388,154582.4992,410855.4886,622066346.7,25.14284455,21.970738,3.172106551,857632768,833298432,0.316685269,473292800,258166784,705519616,686034944,686034944,79,8,364324.9887,1640,624,172224,75677.33333,2602.833333,558.282395,750.860217,1309.142612,1874.842086,22885653.3,34581789.84,57467443.14,85042.56751,252620800
8770,52.70592573,46.62090551,6.085020226,1428062208,1422819328,134.109087,703188992,590439765.3,734380032,624069973.3,624069973.3,155,8,7310.916894,1372,820,178528,158621.3333,1604.833333,1255.356101,2.65029447,1258.006395,3357.933013,177842.1142,21248.38607,199090.5003,530449.1746,579663189.3,19.78216916,15.4409953,4.341173858,857632768,833298432,0.483178724,473292800,258236416,705519616,686039040,686039040,79,8,364385.0001,1640,624,172224,71122.66667,2603,721.5160642,961.3208416,1682.836906,2408.894747,29577086.16,44627122.32,74204208.48,109073.7783,252690432
5767,20.32673597,18.01334384,2.313392125,1428062208,1422819328,76.56066396,703188992,581967189.3,734380032,616278698.7,616278698.7,155,8,7370.920065,1372,820,174976,124554,1586.333333,895.6120569,1.949457193,897.5615142,2413.382288,126878.3748,15712.6349,142591.0096,373460.188,571190613.3,11.83039738,9.230310047,2.600087337,857632768,833298432,0.216679857,473292800,258313557.3,705519616,686039040,686039040,79,8,364445.001,1640,624,172224,71458.66667,2603,507.6795774,681.2563995,1188.935977,1708.832982,20811293.54,31466221.35,52277514.88,76920.74687,252767573.3
5199,25.94836943,23.1662024,2.782167035,1428062208,1422819328,11.59523264,703188992,534587392,734380032,563134464,563134464,155,8,7430.928803,1372,820,174176,124128,1582.166667,773.3028588,1.666774448,774.9696333,2104.154387,109551.2383,13328.62009,122879.8584,326710.0161,523810816,18.33061573,16.25054586,2.08006987,857632768,833298432,0.250014525,473292800,258338816,705519616,686039040,686039040,79,8,364504.9994,1640,624,172224,69584,2603.166667,439.4915156,592.6668442,1032.15836,1475.566757,18015652.21,27269203.88,45284856.08,66798.31054,252792832
13614,48.44378838,42.15064041,6.293147974,1428062208,1422819328,892.8655591,704141994.7,632640853.3,734399829.3,666508629.3,666508629.3,155,8,7490.92614,1372,820,183328,177238,1629.833333,1794.882092,3.683662442,1798.565754,4744.344766,254274.963,29549.67929,283824.6423,759462.9822,621864277.3,39.26131879,32.03307599,7.228242798,857632768,833298432,21.38460896,473292800,257548288,705519616,685327018.7,685327018.7,79,8,364564.9978,1640,624,172224,83223.33333,2603.166667,1029.125799,1364.445064,2393.570863,3429.863724,42186512.52,63662927.43,105849440,154760.6274,252002304
7968,50.23579449,43.86596053,6.369833968,1428062208,1422819328,36.32451759,705589248,686933333.3,734498816,715243520,715243520,155,8,7550.927244,1372,820,176736,146302.6667,1595.5,1361.77715,2.999938344,1364.777088,3627.057354,192918.4295,24095.24293,217013.6725,570269.3164,676156757.3,21.73673014,17.68059389,4.056136246,857632768,833123669.3,0.583366658,473292800,258084181.3,705519616,686149632,686149632,78.83333333,8,364624.9962,1640,624,172224,73208,2603.166667,771.7149058,1026.800992,1798.515898,2590.367301,31634885.83,47715683.43,79350569.26,116848.2151,252538197.3
8958,38.3247997,34.06102372,4.263775984,1428062208,1422819328,17.26163219,705589248,644369066.7,734498816,672704512,672704512,155,8,7610.928115,1372,820,179680,166676.6667,1610.833333,1304.900192,2.766749261,1307.666941,3486.547946,184860.8605,22207.80862,207068.6691,553544.0098,633592490.7,24.54482446,18.27861398,6.266210483,857632768,833298432,0.25001467,473292800,258189312,705519616,686157824,686157824,79,8,364684.9945,1640,624,172224,77190.66667,2602.666667,749.6934705,999.9412448,1749.634715,2501.395035,30732161.72,46467682.21,77199843.92,113296.0701,252643328
10733,43.57515235,37.85221486,5.722937484,1428062208,1422819328,469.2890392,705589248,642828288,735203328,686807040,686807040,155,8,7670.918985,1372,820,181152,173444.6667,1618.5,1573.675059,3.283252024,1576.958311,4178.331472,222937.3,26668.28304,249605.5831,664746.4553,632051712,27.50892403,20.64469346,6.864230569,857632768,833298432,0.216679512,473292800,258236416,705519616,686157824,686157824,79,8,364744.9929,1640,624,172224,70466.66667,2604.166667,903.1513335,1199.384843,2102.536177,3011.454462,37022855.24,55803913.71,92826768.95,135854.7889,252690432
8889,40.08985754,33.59623861,6.493618935,1428062208,1422819328,64.92427535,705589248,662723925.3,738725888,701078869.3,701078869.3,155,8,7730.919723,1372,820,179136,152248,1608,1382.654454,2.98429524,1385.638749,3682.967732,195876.0476,24023.79441,219899.842,586406.1821,651947349.3,27.50892403,19.16264367,8.346280353,857632768,833298432,4.533611547,473292800,258278741.3,705519616,686153728,686153728,79,8,364804.9913,1640,624,172224,73352,2606.833333,795.3397313,1059.236289,1854.576021,2651.148775,32603337.53,49239317.87,81842655.41,120155.5423,252732757.3
12580,52.07424808,44.56057034,7.513677739,1428062208,1422819328,475.4116975,706501290.7,661525162.7,739252224,691449173.3,691449173.3,155,8,7790.926528,1372,820,182560,195531.3333,1625.833333,1771.789797,3.683065772,1775.472863,4692.842069,251003.5546,29850.92777,280854.4824,746166.3355,650748586.7,37.51006682,29.47838893,8.031677883,857632768,833298432,0.266626001,473292800,258326528,705519616,686159872,686159872,79,8,364865.0052,1640,624,172224,80818.66667,2609,1022.842237,1359.349251,2382.191489,3409.620677,41929734.53,63311941.12,105241675.7,153794.115,252780544
4707,31.51822162,28.13756847,3.380653156,1428062208,1422819328,51.15051166,707842048,697747456,739778560,731549696,731549696,155,8,7850.928398,1372,820,174528,122917.3333,1584,977.5274287,2.250836966,979.7782656,2616.35846,138483.0524,17991.63789,156474.6903,406616.9822,686970880,23.16677817,19.57865765,3.588120525,857632768,833298432,16.68713798,473292800,257213781.3,705519616,684656640,684656640,79,8,364925.0036,1640,624,172224,70634.66667,2608,545.6149526,728.8631276,1274.47808,1843.865709,22365983.29,33768759.8,56134743.09,82518.70465,251667797.3
3937,19.11082594,17.3164344,1.794391541,1428062208,1422819328,1.533533048,707842048,679320917.3,739778560,709049685.3,709049685.3,155,8,7910.929869,1372,820,172928,115322.6667,1575.666667,559.3985986,1.200074016,560.5986726,1544.851075,79248.13481,9436.775809,88684.9106,233571.7017,668544341.3,11.64839127,9.282311793,2.366079477,857632768,833298432,0.183343227,473292800,257543509.3,705519616,685019136,685019136,79,8,364985.002,1640,624,172224,74072,2608.5,320.1349191,434.4414321,754.5763513,1076.728102,13122870.87,19923593.82,33046464.69,48693.97607,251997525.3
10267,39.44635696,34.60979211,4.836564846,1428062208,1422819328,239.5694365,707842048,653591893.3,739778560,689174528,689174528,155,8,7970.933073,1372,820,179104,165644.6667,1608,1339.125521,2.733831713,1341.859353,3575.03345,189709.4488,22032.1555,211741.6043,571607.9609,642815317.3,26.70289695,21.13871005,5.564186902,857632768,833298432,4.600130608,473292800,257578325.3,705519616,685019136,685019136,79,8,365045.0003,1640,624,172224,74184,2609,773.3396399,1032.619649,1805.959289,2576.798749,31701488.42,47889781.86,79591270.28,117017.3985,252032341.3
9542,53.01300173,45.70701699,7.305984737,1428062208,1422819328,204.9927676,707842048,687909546.7,739778560,719993514.7,719993514.7,155,8,8030.93351,1372,820,180960,162812.6667,1617.5,1504.264503,3.250141921,1507.514645,3988.754852,213104.1379,26150.12956,239254.2675,630970.9084,677132970.7,26.91090394,20.59269171,6.31821223,857632768,833298432,0.483285259,473292800,257689600,705519616,685019136,685019136,79,8,365104.9987,1640,624,172224,69669.33333,2609.666667,858.0129396,1139.669477,1997.682416,2870.640501,35172498.21,53022167.18,88194665.39,129254.228,252143616
9631,45.34051197,38.502875,6.837636963,1428062208,1422819328,55.41206642,707842048,635265706.7,739778560,664455168,664455168,155,8,8090.929747,1372,820,180256,160066,1613.833333,1411.025588,2.983160525,1414.008748,3753.924669,199895.2916,24003.30612,223898.5977,594789.0881,624489130.7,26.54689171,21.65872751,4.888164194,857632768,833123669.3,0.083338016,473292800,257722368,705519616,685017088,685017088,78.83333333,8,365164.9971,1640,624,172224,77125.33333,2611.5,806.3463961,1070.644911,1876.991307,2697.221865,33054533.38,49845196.43,82899729.8,122105.3582,252176384
7567,36.9645063,32.46758058,4.496925721,1428062208,1422819328,119.798992,707842048,617994240,739778560,647692288,647692288,155,8,8150.931752,1372,820,178016,151160,1602.166667,1231.485513,2.666619562,1234.152132,3289.334893,174460.4476,21502.86653,195963.3142,514769.7551,607217664,27.48292315,20.95670394,6.526219216,857632768,833298432,0.300016769,473292800,257775616,705519616,685023232,685023232,79,8,365224.9955,1640,624,172224,72082.66667,2612.166667,698.0381286,929.4340863,1627.472215,2343.244527,28613425.34,43180698.59,71794123.92,105479.9249,252229632
10465,42.41968335,36.52017313,5.899510226,1428062208,1422819328,615.2916278,707842048,616026112,739778560,644803925.3,644803925.3,155,8,8210.929189,1372,820,180032,176272,1612.666667,1406.38274,2.932398903,1409.315139,3756.560993,199237.5548,23412.61396,222650.1688,595262.3479,605249536,30.17838018,21.47099536,8.70738482,857632768,833123669.3,11.88383463,473292800,257423360,705519616,684585642.7,684585642.7,78.83333333,8,365284.999,1640,624,172224,83418,2614.166667,811.752383,1079.803219,1891.555602,2706.417056,33276397.18,50195886.16,83472283.34,122873.482,251877376
10605,46.13189302,39.08218163,7.049711386,1428062208,1422819328,182.8897846,712822101.3,687010474.7,739778560,715107669.3,715107669.3,155,8,8270.930293,1372,820,180480,168275.3333,1615,1671.617429,3.584047053,1675.201476,4413.69181,236812.4691,28952.51777,265764.9869,704916.5161,676233898.7,36.92124019,27.09291005,9.828330135,857632768,833123669.3,53.68329756,473292800,257305258.7,705519616,684442965.3,684442965.3,78.83333333,8,365345.0078,1640,624,172224,77090.66667,2615.666667,950.3344153,1260.130335,2210.46475,3177.119318,38956773.15,58688906.38,97645679.54,142945.6842,251759274.7
8794,54.09389867,45.20383834,8.890060333,1428062208,1422819328,103.0372036,713818112,646811648,739778560,670281728,670281728,155,8,8330.940731,1372,820,178176,145580.6667,1603,1354.37767,2.899424152,1357.277094,3606.657987,191870.1699,23321.08797,215191.2579,571001.0377,636035072,27.97693975,19.65666027,8.32027948,857632768,833298432,0.200009761,473292800,258541568,705519616,685716821.3,685716821.3,79,8,365405.0062,1640,624,172224,71248,2618.666667,776.6612552,1033.559204,1810.22046,2595.4496,31837241.07,48019387.67,79856628.75,117707.5722,252995584
11553,42.20674835,36.27732522,5.92942313,1428062208,1422819328,512.2103031,713912320,641405610.7,739778560,673871872,673871872,155,8,8390.936935,1372,820,180800,168402,1616.666667,1587.939275,3.3004711,1591.239746,4217.860697,224958.0639,26577.67049,251535.7344,667960.9965,630629034.7,26.41688734,20.77469782,5.642189522,857632768,833298432,14.76759913,473292800,258667861.3,705519616,685819904,685819904,79,8,365465.0045,1640,624,172224,69584,2618.333333,905.3689955,1202.236141,2107.605136,3033.725283,37113353.63,55940272.6,93053626.23,136105.3622,253121877.3
12179,67.15268221,53.94537508,13.20730712,1428062208,1422819328,101.3232605,714383360,705387178.7,739778560,733592917.3,733592917.3,155,8,8450.937006,1372,820,184352,182796,1635.166667,1921.724513,4.099885446,1925.824398,5056.569976,272244.306,33194.88562,305439.1916,811389.7508,694610602.7,34.29515198,26.59889346,7.696258517,857632768,833298432,118.1730687,473292800,256636928,705519616,683984213.3,683984213.3,79,8,365525.0029,1640,624,172224,86053.33333,2620.5,1100.624233,1457.581249,2558.205482,3667.698505,45117855.61,67956504.28,113074359.9,165275.102,251090944
10657,65.56438885,53.88603012,11.67835873,1428062208,1422819328,75.0196014,714383360,666274474.7,739778560,690172586.7,690172586.7,155,8,8510.93261,1372,820,181408,177589.3333,1619.833333,1587.306667,3.383781098,1590.690448,4204.000176,224868.4445,27319.60919,252188.0537,674182.1661,655497898.7,26.25391614,19.96312228,6.290793863,857632768,833298432,74.40380246,473292800,257926485.3,705519616,685235541.3,685235541.3,79,8,365585.0039,1640,624,172224,82074.66667,2620.5,918.2739625,1219.185609,2137.459571,3049.603506,37642776.72,56769003.36,94411780.07,137749.9554,252380501.3
