req/minp,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
9631,101.7345173,82.31315323,19.42136409,2764677120,2727976960,190.14027,866914304,722483882.7,1086640128,796069205.3,796069205.3,132,8,8291.750791,4752,4972,177472,148557.3333,1541.333333,1412.510092,2.900167951,1415.41026,3776.221885,200105.5963,23451.31901,223556.9153,601475.0014,711662250.7,74.12848998,59.8540105,14.27447948,834375680,833306624,52.80287858,613982208,612041386.7,697016320,688712362.7,688712362.7,79,8,8856.640336,1088,636,151760,72928,1327.333333,817.8945487,1085.125653,1903.020202,2723.415074,33527926.45,50556099.97,84084026.42,118117.4592,603058858.7
7229,98.26746526,83.60155647,14.66590879,2764677120,2727976960,17.66394327,866914304,654796117.3,1086640128,732790784,732790784,132,8,8351.748829,4752,4972,174528,137220.6667,1526.166667,1164.985032,2.683770041,1167.668802,3113.523637,165039.5463,21624.44219,186663.9884,497507.2546,643974485.3,56.9803875,44.29516078,12.68522672,834375680,833306624,111.1723619,614308522.7,612000426.7,697016320,687450112,687450112,79,8,8916.643905,1088,636,151760,70096,1330.833333,630.7176342,840.9245601,1471.642194,2133.160609,25854988.87,39038416.93,64893405.8,90174.78185,603017898.7
10690,104.7787584,84.07998865,20.69876974,2764677120,2727976960,816.231404,866914304,657504256,1086640128,747680426.7,747680426.7,132,8,8411.746368,4752,4972,179552,169528,1552.833333,1481.598072,3.099971256,1484.698043,3953.462227,209893.0602,25047.71023,234940.7704,632008.0294,646682624,71.5804044,58.16395373,13.41645066,834375680,833306624,58.10265985,614474410.7,611370325.3,697016320,686147584,686147584,79,8,8976.652674,1088,636,151760,71392,1335.5,877.2946867,1164.042627,2041.337314,2922.598956,35962914.51,54212560.07,90175474.56,125190.2967,602387797.3
10208,102.6428314,83.89466225,18.74816917,2764677120,2727976960,285.1327022,866914304,755559765.3,1086640128,850992469.3,850992469.3,132,8,8471.756473,4752,4972,179648,163274,1552.833333,1592.795584,3.250452207,1596.046036,4247.049306,225646.0411,26347.71168,251993.7528,682138.4077,744738133.3,84.81484894,69.63033889,15.18451005,834375680,833306624,89.70461888,615297024,612384768,697016320,686576981.3,686576981.3,79,8,9036.651043,1088,636,151760,70096,1339.166667,891.5959481,1185.694463,2077.290411,2988.23728,36549165.68,55272248.22,91821413.89,128686.5375,603402240
8413,88.44226291,72.92185878,15.52040412,2764677120,2727976960,176.9117099,866914304,751790762.7,1086640128,852742144,852742144,132,8,8531.759778,4752,4972,177024,140558,1539.166667,1285.03543,2.799677515,1287.835107,3442.342764,182046.6858,22520.34624,204567.0321,551544.7885,740969130.7,67.32521161,56.17350992,11.15170169,834375680,833306624,20.46733679,615297024,612281002.7,697016320,686049280,686049280,79,8,9096.654613,1088,636,151760,73930.66667,1342.5,734.0685143,979.161801,1713.230315,2446.775687,30091649.96,45507384.21,75599034.18,104113.7507,603298474.7
11616,103.937528,86.30400262,17.63352534,2764677120,2727976960,211.5230985,866914304,719101952,1086640128,789508096,789508096,132,8,8591.754116,4752,4972,180064,179443.3333,1555,1626.348791,3.43369427,1629.782485,4341.529225,230399.4121,27648.90899,258048.3211,695292.8411,708280320,73.76447775,60.47803146,13.28644629,834375680,833306624,89.1936737,615297024,612511744,697016320,686447957.3,686447957.3,79,8,9156.663382,1088,636,151760,75692.66667,1345.5,963.1039089,1279.604414,2242.708323,3205.062459,39480488.66,59603765.16,99084253.82,138844.2609,603529216
217,16.82221573,12.58414616,4.238069568,2764677120,2734268416,50.26707456,866914304,712017237.3,1086640128,801989290.7,801989290.7,138,8,8651.75592,4752,4972,184160,150357.3333,1600.333333,318.9128963,0.900014869,319.8129112,855.6854205,45179.32697,6882.793562,52062.12053,132521.9464,701195605.3,9.516319653,7.020235811,2.496083844,834375680,833306624,39.65138129,615297024,615024640,697016320,688304128,688304128,79,8,9216.661751,1088,636,151760,70096,1354.833333,109.303847,191.0074824,300.3113294,376.7132319,4481443.065,8232652.242,12714095.31,13807.30824,606042112
62,1.144364594,0.988368148,0.155996445,2764677120,2720287403,0,866914304,711755776,1086640128,800814421.3,800814421.3,124.6666667,8,8711.756524,4752,4972,174112,111152,1494.666667,9.303162033,0.100000395,9.403162426,41.4750472,1317.947955,187.775738,1505.723693,3424.953339,700934144,0.702023581,0.572019214,0.130004367,834375680,833131861.3,0.066670065,615297024,614384298.7,697016320,687464448,687464448,78.83333333,8,9276.66012,1088,636,151760,70077.33333,1354.5,5.400251458,11.0171993,16.41745076,21.31778933,221115.627,411435.0305,632550.6575,112.5725319,605401770.7
8877,65.99493493,53.82583081,12.16910411,2764677120,2699315883,541.283917,866914304,728287914.7,1086640128,820804949.3,820804949.3,104.6666667,8,8771.753528,4752,4972,178304,161088.6667,1436.666667,1114.80372,2.366990734,1117.17071,2968.670061,157930.5269,18740.06951,176670.5964,479980.8803,717466282.7,55.79787425,46.35955722,9.438317033,834375680,833306624,355.9019076,616987306.7,611839317.3,697016320,685753002.7,685753002.7,79,8,9336.65849,1088,636,151760,71117.33333,1348.5,695.5041469,914.3659458,1609.870093,2294.27386,28509873.18,42755464.79,71265337.98,97960.71074,602856789.3
10474,97.62850452,79.51203153,18.11647297,2764677120,2710151168,241.8974376,866914304,722530304,1086640128,805934421.3,805934421.3,115,8,8831.759668,4752,4972,179840,156890,1485.833333,1569.979271,3.115311499,1573.094582,4190.977243,222413.73,25024.07357,247437.8036,672793.5747,711708672,75.06610091,59.7306481,15.33545281,834375680,833306624,93.41523301,618180608,613049002.7,697016320,686024704,686024704,79,8,9396.664659,1088,636,151760,75709.33333,1350.666667,895.1625914,1191.167754,2086.330346,3007.09451,36695372.46,55312927.7,92008300.18,129312.9907,604066474.7
7942,91.58000219,72.75216583,18.82783637,2764677120,2710151168,201.4235785,866914304,703500288,1086640128,788948992,788948992,115,8,8891.760605,4752,4972,176672,154288,1469.333333,1246.118586,2.76753057,1248.886117,3330.626466,176533.4664,22469.356,199002.8224,529982.8504,692678656,58.73597294,44.38349084,14.3524821,834375680,833306624,58.03637102,618180608,613912576,697016320,686428160,686428160,79,8,9456.670828,1088,636,151760,74645.33333,1353.333333,697.9865297,934.2488937,1632.235424,2334.388824,28612540.66,43310492.46,71923033.11,100906.7474,604930048
11746,107.2078535,84.06824869,23.13960476,2764677120,2710151168,821.052874,866914304,721343829.3,1086640128,822745088,822745088,115,8,8951.759975,4752,4972,180384,175390,1488.666667,1662.277859,3.567244617,1665.845104,4424.859987,235489.3597,28746.98116,264236.3408,712106.946,710522197.3,76.9365843,59.28199128,17.65459302,834375680,833306624,67.53690835,618180608,614789802.7,697016320,687330645.3,687330645.3,79,8,9516.669197,1088,636,151760,97712,1357,971.8998871,1292.583075,2264.482962,3240.849615,39841062.62,60119873.9,99960936.51,138655.7189,605807274.7
8561,101.207356,82.32591784,18.88143819,2764677120,2710151168,113.4641083,866914304,740683776,1086640128,820030805.3,820030805.3,115,8,9011.761747,4752,4972,177120,158466.6667,1472,1382.276083,2.916805573,1385.192888,3680.640577,195822.4497,23460.90541,219283.3551,586327.5749,729862144,61.33606028,49.84367425,11.49238603,834375680,833306624,104.605013,618180608,613831338.7,697016320,686185130.7,686185130.7,79,8,9576.667567,1088,636,151760,94458.66667,1363.333333,766.2052919,1023.118299,1789.323591,2565.829342,31408620.14,47484211.47,78892831.61,111673.5103,604848810.7
5622,72.06201074,61.17032982,10.89168092,2764677120,2710151168,30.42562772,866914304,650329429.3,1086640128,726699349.3,726699349.3,115,8,9071.763184,4752,4972,173344,126592,1452,902.0541228,1.816470789,903.8705935,2430.979324,127791.0007,14401.6212,142192.6219,381567.8223,639507797.3,48.69963582,39.88533975,8.814296074,834375680,833306624,19.95079703,618180608,615289514.7,697016320,687075328,687075328,79,8,9636.665936,1088,636,151760,70096,1366.166667,501.0743097,670.5325778,1171.606887,1681.731473,20540524,31059075.16,51599599.15,71294.92901,606306986.7
4984,66.37805224,57.01790643,9.360145806,2764677120,2710151168,59.47173625,866914304,598779221.3,1086640128,669324629.3,669324629.3,115,8,9131.759425,4752,4972,172416,120432,1447.166667,750.8125543,1.600262685,752.412817,2032.329992,106365.1119,12870.48164,119235.5935,317750.3243,587957589.3,47.71160264,38.84530482,8.866297821,834375680,833306624,0.733369562,618180608,615529130.7,697016320,687099904,687099904,79,8,9696.664305,1088,636,151760,71005.33333,1367.5,425.1715339,571.5790132,996.7505472,1423.355431,17429043.8,26387465.36,43816509.17,60443.65908,606546602.7
5916,74.38706134,62.92160751,11.46545383,2764677120,2710151168,225.8426222,866914304,567529472,1086640128,650851669.3,650851669.3,115,8,9191.757563,4752,4972,173184,126468.6667,1451.166667,858.9691664,2.033505275,861.0026717,2319.114618,121687.2985,16265.09677,137952.3953,365392.9494,556707840,53.92581137,44.04547949,9.880331881,834375680,833306624,0.916712708,618180608,615721642.7,697016320,687099904,687099904,79,8,9756.662674,1088,636,151760,70920,1367.5,495.5760468,668.3684184,1163.944465,1664.437423,20315133.87,30830643.04,51145776.91,71043.8631,606739114.7
3949,81.64142718,64.01416716,17.62726001,2764677120,2710151168,271.0920428,866914304,621688832,1086640128,702856533.3,702856533.3,115,8,9251.757534,4752,4972,172352,114442.6667,1447.666667,657.6244324,1.333266821,658.9576993,1796.575222,93163.46113,10470.22961,103633.6907,277047.6742,610867200,41.96540962,33.38512141,8.580288212,834375680,833306624,39.55169496,618180608,614430037.3,697016320,685847893.3,685847893.3,79,8,9816.661043,1088,636,151760,82330.66667,1369.166667,361.9181612,490.2412441,852.1594054,1209.344002,14836100.22,22604987.82,37441088.04,50799.61107,605447509.3
72,11.2799705,9.668550597,1.611419901,2764677120,2710151168,0.166605492,866914304,607279786.7,1086640128,676854442.7,676854442.7,115,8,9311.765705,4752,4972,170656,96448,1438,76.92392505,0.333089439,77.25701448,223.0433967,10897.55605,2561.385063,13458.94111,30812.57501,596458154.7,4.129076391,3.116216822,1.012859567,834375680,833306624,0.666284324,618180608,615257429.3,697016320,686788608,686788608,79,8,9876.675013,1088,636,151760,70106.66667,1376.833333,29.04705791,66.86451757,95.91157548,98.38523079,1191273.531,2681829.076,3873102.608,3189.817282,606274901.3
8859,81.31373621,65.03976335,16.27397288,2764677120,2659469995,707.2770288,866914304,653135872,1086640128,731346261.3,731346261.3,66.66666667,8,9371.765976,4752,4972,176544,141064,1275.5,1120.868555,2.199701301,1123.068256,2999.68591,158787.3509,17477.22183,176264.5727,479565.2665,642314240,60.89404543,47.841607,13.05243843,834375680,833306624,58.81914817,618180608,614680576,697016320,685920256,685920256,79,8,9936.673382,1088,636,151760,74122.66667,1370.666667,698.0516391,923.3462654,1621.397905,2320.749482,28614661.33,42960516.64,71575177.97,101306.6398,605698048
12406,105.3349986,84.61052541,20.72447315,2764677120,2702636373,592.7898405,866914304,780403370.7,1086640128,895767893.3,895767893.3,107.8333333,8,9431.768246,4752,4972,181472,171854,1466,1797.266389,3.950088205,1801.216477,4771.256791,254615.1035,31880.49214,286495.5956,770139.412,769581738.7,68.74630919,53.37979303,15.36651616,834375680,833306624,233.2365652,618504874.7,615495680,697016320,686961322.7,686961322.7,79,8,9996.671751,1088,636,151760,81541.33333,1375,1041.673884,1383.183182,2424.857065,3480.332528,42701305.95,64437745.53,107139051.5,150999.332,606513152
13126,113.6888605,89.61606705,24.07279346,2764677120,2715219285,408.1763135,866914304,782557184,1086640128,857108480,857108480,119.8333333,8,9491.769017,4752,4972,182080,175706.6667,1516.833333,1973.416344,4.132436712,1977.548781,5247.516859,279567.3218,33369.2481,312936.5699,841295.5992,771735552,74.05048736,58.89197819,15.15850918,834375680,833306624,283.950476,620167168,615901184,697016320,686865749.3,686865749.3,79,8,10056.67012,1088,636,151760,83677.33333,1376.333333,1127.632949,1495.358871,2622.99182,3766.062352,46225023.32,69618643.39,115843666.7,164311.0119,606918656
5079,78.83005306,65.95926279,12.87079027,2764677120,2719588352,195.6233607,866914304,738967552,1086640128,822101333.3,822101333.3,124,8,9551.769288,4752,4972,173056,112458.6667,1486.5,960.4811401,2.017099735,962.4982397,2588.868246,136068.1615,16143.29729,152211.4588,415273.1539,728145920,47.71160263,39.1573153,8.554287339,834375680,833306624,164.3581597,620167168,616542208,697016320,687073962.7,687073962.7,79,8,10116.66849,1088,636,151760,70096,1379.5,508.2265605,681.9190445,1190.145605,1691.121631,20833715.99,31607462.12,52441178.12,72922.07905,607559680
7088,74.29949304,62.9847914,11.31470163,2764677120,2719588352,45.86256878,866914304,713516373.3,1086640128,790489088,790489088,124,8,9611.765092,4752,4972,174624,142122,1495,961.5434778,2.067302209,963.6107801,2588.911808,136218.6562,16596.00903,152814.6652,409809.7703,702694741.3,55.38186028,43.0574463,12.32441398,834375680,833306624,1.05004061,620167168,617002325.3,697016320,687288320,687288320,79,8,10176.66686,1088,636,151760,73690.66667,1379.833333,579.1763631,774.7021179,1353.878481,1927.720575,23742159.1,35865424.71,59607583.81,83203.46196,608019797.3
10039,95.65130566,79.4586423,16.19266336,2764677120,2719588352,406.3277919,866914304,708197034.7,1086640128,784005120,784005120,124,8,9671.76433,4752,4972,177376,152222.6667,1509.5,1458.330602,2.998917976,1461.32952,3888.210292,206596.8303,24147.66789,230744.4982,621585.9316,697375402.7,70.35836334,54.75783932,15.60052402,834375680,833306624,43.90230531,620167168,616658261.3,697016320,686375594.7,686375594.7,79,8,10236.66523,1088,636,151760,85882.66667,1382,840.4439448,1122.192065,1962.63601,2815.763863,34452293.16,52126368.6,86578661.76,122481.7026,607675733.3
10805,113.3697959,92.43706209,20.93273379,2764677120,2719588352,96.52710532,866914304,696906410.7,1086640128,777089024,777089024,124,8,9731.765001,4752,4972,178752,167257.3333,1516,1609.759434,3.383849222,1613.143283,4296.972074,228049.2532,27358.36828,255407.6215,692427.688,686084778.7,83.07598989,68.10321282,14.97277708,834375680,833306624,64.86951094,620167168,617464490.7,697016320,686987264,686987264,79,8,10296.6714,1088,636,151760,70096,1382.166667,927.6785944,1233.24013,2160.918725,3089.507141,38027070.65,57419168.89,95446239.55,132853.9728,608481962.7
9235,109.7652398,85.05177979,24.71345998,2764677120,2719588352,355.848681,866914304,710103040,1086640128,810621610.7,810621610.7,124,8,9791.768072,4752,4972,178784,162810.6667,1516.333333,1433.944608,3.165950376,1437.110558,3829.44277,203142.1528,25505.77174,228647.9245,609398.017,699281408,73.79047862,60.6340367,13.15644192,834375680,833306624,41.53498062,620167168,616892416,697016320,686135978.7,686135978.7,79,8,10356.67757,1088,636,151760,71090.66667,1387,814.1229958,1080.952709,1895.075705,2712.448772,33373713.11,50353090.59,83726803.7,115572.0389,607909888
5611,85.37678025,71.36417989,14.01260036,2764677120,2719588352,29.66231428,866914304,708593664,1086640128,779803306.7,779803306.7,124,8,9851.770475,4752,4972,174080,145654,1491.833333,933.0788428,1.949968721,935.0288115,2521.955825,132186.1694,15569.13,147755.2994,398825.6066,697772032,51.79373975,42.43342534,9.360314413,834375680,833131861.3,39.20204969,620167168,617317717.3,697016320,686570837.3,686570837.3,78.83333333,8,10416.67594,1088,636,151760,74770.66667,1388.833333,509.8132328,682.3566031,1192.169836,1707.233372,20897954.41,31570606.63,52468561.04,73561.72139,608335189.3
3785,62.68509777,56.52316469,6.161933081,2764677120,2719588352,1.066631337,866914304,665324202.7,1086640128,739187370.7,739187370.7,124,8,9911.775779,4752,4972,171520,109821.3333,1478.5,577.9448556,1.266605359,579.211461,1592.143237,81875.52122,10087.54076,91963.06196,243916.6018,654502570.7,36.45322447,27.35291879,9.10030568,834375680,833306624,3.050135712,620167168,618148522.7,697016320,687349077.3,687349077.3,79,8,10476.6743,1088,636,151760,71813.33333,1391,325.0657403,443.0549512,768.1206915,1095.536326,13325410.04,20339222.63,33664632.67,46758.0346,609165994.7
4656,69.95482229,60.23296885,9.721853434,2764677120,2719588352,1.033155478,866914304,627502421.3,1086640128,701365589.3,701365589.3,124,8,9971.773617,4752,4972,172160,123214,1481.833333,665.5927981,1.366638812,666.9594369,1821.316407,94292.31305,10802.9432,105095.2563,283395.2076,616680789.3,38.16928211,29.43298865,8.736293452,834375680,833306624,0.566695337,620167168,618328064,697016320,687403690.7,687403690.7,79,8,10536.67267,1088,636,151760,70096,1392,389.4196003,528.8099661,918.2295664,1302.665568,15963465.87,24290600.37,40254066.24,54325.99787,609345536
8195,85.95240903,73.75890226,12.19350676,2764677120,2719588352,597.151466,866914304,618091861.3,1086640128,706618709.3,706618709.3,124,8,10031.77486,4752,4972,175680,153216.6667,1500.166667,1123.957905,2.450050218,1126.407955,3022.580301,159227.3699,19444.68221,178672.0521,481841.4803,607270229.3,55.35585941,43.39545766,11.96040175,834375680,833306624,23.08448126,620167168,618881706.7,697016320,687723861.3,687723861.3,79,8,10596.67104,1088,636,151760,71013.33333,1392.333333,670.4840736,896.6455682,1567.129642,2238.097077,27485133.31,41485684.05,68970817.36,97635.14414,609899178.7
6311,76.77143292,62.3890554,14.38237752,2764677120,2719588352,606.2349006,866914304,799113216,1086640128,882860032,882860032,124,8,10091.77143,4752,4972,173696,130556,1489.833333,1088.283719,2.367416486,1090.651136,2924.58841,154173.5269,19056.57255,173230.0994,462211.8726,788291584,51.01371355,40.04134499,10.97236856,834375680,833306624,104.9555093,621527722.7,617280170.7,697016320,685630805.3,685630805.3,79,8,10656.66941,1088,636,151760,70096,1395.833333,592.3820541,789.975974,1382.358028,1977.773654,24283499.61,36677674.12,60961173.73,83348.21305,608297642.7
5362,68.55741168,59.25050584,9.306905845,2764677120,2719588352,1.016589973,866914304,763907413.3,1086640128,837770581.3,837770581.3,124,8,10151.76683,4752,4972,172512,129032,1484,734.0304095,1.666593704,735.6970032,2001.308185,103987.641,13326.46256,117314.1035,313063.5773,753085781.3,58.9699808,48.33562359,10.63435721,834375680,833306624,4.050208456,621961216,617170944,697016320,684979541.3,684979541.3,79,8,10716.66778,1088,636,151760,70096,1395.666667,440.0235239,592.3483282,1032.371852,1468.295151,18037870.99,27302698.95,45340569.94,60704.28425,608188416
6695,84.39543962,72.51823477,11.87720484,2764677120,2719588352,14.73396921,866914304,713471317.3,1086640128,784448170.7,784448170.7,124,8,10211.77054,4752,4972,175360,131906.6667,1499.333333,1004.323293,2.18225234,1006.505545,2705.636231,142279.1361,17288.21957,159567.3556,429677.3032,702649685.3,55.23622299,44.63090414,10.60531885,834375680,833306624,135.7746236,621961216,618295978.7,697016320,686041088,686041088,79,8,10776.67655,1088,636,151760,81650.66667,1397.166667,575.175211,767.052963,1342.228174,1920.596424,23578139.99,35618618.53,59196758.53,81897.18653,609313450.7
9334,92.83389989,78.09025396,14.74364593,2764677120,2719588352,389.8328759,866914304,669285717.3,1086640128,748023808,748023808,124,8,10271.77164,4752,4972,177568,165164,1510.666667,1292.03432,2.784254036,1294.818574,3457.919874,183038.2034,22347.95924,205386.1626,554736.4684,658464085.3,59.48999827,47.86760788,11.6223904,834375680,833306624,38.70746005,621961216,618475520,697016320,686250666.7,686250666.7,79,8,10836.68012,1088,636,151760,74018.66667,1399.666667,764.5671717,1018.704365,1783.271537,2555.094708,31341877.87,47346032.56,78687910.43,110667.3654,609492992
12382,135.7846479,106.1690479,29.61560006,2764677120,2721161216,460.1755861,866914304,768357034.7,1086640128,846708053.3,846708053.3,125.5,8,10331.77494,4752,4972,181728,194206.6667,1537.666667,1823.21388,3.849867316,1827.063747,4838.332267,258288.633,31106.54065,289395.1737,777405.7587,757535402.7,76.62457382,62.22008998,14.40448385,834375680,833306624,77.68752291,621961216,619464704,697016320,687172949.3,687172949.3,79,8,10896.67849,1088,636,151760,78360,1407.333333,1056.072623,1397.040708,2453.113331,3512.202683,43291142.87,65212475.51,108503618.4,153564.0707,610482176
11510,106.0953536,87.00730914,19.08804448,2764677120,2729025536,483.3814527,866914304,770778453.3,1086640128,867803818.7,867803818.7,133,8,10391.77725,4752,4972,180800,178934.6667,1563,1811.736765,3.717257462,1815.454022,4808.720637,256662.7035,30150.14491,286812.8485,770117.1026,759956821.3,78.21062709,61.88207862,16.32854848,834375680,833131861.3,118.8392935,621961216,619394389.3,697016320,686461610.7,686461610.7,78.83333333,8,10956.67686,1088,636,151760,70965.33333,1413.666667,1014.250176,1343.633155,2357.883331,3388.234324,41577126.73,62748840.31,104325967,147050.6608,610411861.3
8631,93.02079878,74.84867296,18.17212582,2764677120,2729025536,72.28750667,866914304,728961706.7,1086640128,811948032,811948032,133,8,10451.77639,4752,4972,176640,138380,1541.166667,1339.881341,2.949896903,1342.831237,3578.617344,189816.5233,23721.50509,213538.0283,570816.2689,718140074.7,65.21019041,49.60966639,15.60052402,834375680,833131861.3,46.06893903,621961216,619705685.3,697016320,686247936,686247936,78.83333333,8,11016.67523,1088,636,151760,79165.33333,1418.5,751.8882547,999.5341929,1751.422448,2515.811323,30822132.42,46494000.06,77316132.48,108982.5496,610723157.3
6776,87.91903707,72.31621569,15.60282138,2764677120,2729025536,186.7329577,866914304,691577514.7,1086640128,782881450.7,782881450.7,133,8,10511.77542,4752,4972,174272,138482.6667,1528.833333,1047.311653,2.083527108,1049.39518,2821.233663,148369.1508,16497.75468,164866.9055,442985.953,680755882.7,53.06778255,44.30548822,8.762294324,834375680,833306624,3.453362683,621961216,620815701.3,697016320,687375701.3,687375701.3,79,8,11076.6736,1088,636,151760,70096,1421,589.6431045,791.2719309,1380.915035,1972.343447,24171220.18,36619671.56,60790891.74,84543.34309,611833173.3
7041,82.68199932,71.24174284,11.44025648,2764677120,2729025536,6.699785802,866914304,682721962.7,1086640128,765282986.7,765282986.7,133,8,10571.77779,4752,4972,174208,133752,1528.333333,979.7016482,2.233433888,981.9350823,2652.924231,138791.0669,18012.15531,156803.2221,418919.3046,671900330.7,71.52840264,59.30799216,12.22041048,834375680,833306624,1.050049361,621961216,621161130.7,697016320,687599616,687599616,79,8,11136.67197,1088,636,151760,71064,1423,583.5797952,780.5732275,1364.153023,1942.749064,23922668.86,36144832.94,60067501.81,84241.10698,612178602.7
8501,122.3498085,99.59349962,22.75630889,2764677120,2729025536,327.4281748,866914304,713519786.7,1086640128,808183808,808183808,133,8,10631.77513,4752,4972,177760,167040.6667,1548,1340.573117,2.733703167,1343.30682,3584.6284,189914.5496,21859.13944,211773.6891,567208.0227,702698154.7,65.49620002,49.27165504,16.22454498,834375680,833306624,12.78394165,621961216,620341930.7,697016320,686303232,686303232,79,8,11196.67034,1088,636,151760,73485.33333,1425.333333,750.7887217,1001.984982,1752.773704,2514.362939,30777059.32,46528945.19,77306004.51,107282.0748,611359402.7
6277,92.04816253,76.67411043,15.37405209,2764677120,2729025536,63.92757162,866914304,675434496,1086640128,755478528,755478528,133,8,10691.77177,4752,4972,174560,136676,1530.5,961.2732411,2.100471094,963.3737125,2595.487059,136180.3716,16833.91995,153014.2916,408855.5679,664612864,49.33370074,37.32534722,12.00835352,834375680,833306624,27.26260795,621961216,620806826.7,697016320,686668458.7,686668458.7,79,8,11256.68171,1088,636,151760,71786.66667,1426.833333,543.7921183,727.2919447,1271.084063,1818.233708,22291653.83,33687623.39,55979277.21,77558.58997,611824298.7
7327,86.5210318,71.85771089,14.66332091,2764677120,2729025536,57.01579467,866914304,634136576,1086640128,705303893.3,705303893.3,133,8,10751.78154,4752,4972,175040,151069.3333,1533,979.7106552,2.199928754,981.9105837,2634.907419,138792.3479,17583.59937,156375.9473,419127.4759,623314944,50.90971006,40.40535722,10.50435284,834375680,833306624,3.133503398,621977600,621685418.7,697016320,687340885.3,687340885.3,79,8,11316.68267,1088,636,151760,73013.33333,1429,589.6301616,791.2904827,1380.920644,1961.300377,24170691.35,36617480.99,60788172.34,84936.90824,612702890.7
12679,121.0800687,97.26949753,23.81057114,2764677120,2729025536,754.9200854,866914304,721324032,1086640128,809653589.3,809653589.3,133,8,10811.78578,4752,4972,181312,190085.3333,1565.5,1863.52838,3.915903383,1867.444283,4950.524281,263999.8538,31718.27636,295718.1301,800575.912,710502400,77.22259391,58.91797906,18.30461485,834375680,833306624,47.0856086,623719082.7,622024704,697016320,688141653.3,688141653.3,79,8,11376.68104,1088,636,151760,70920,1431.333333,1081.356234,1430.307721,2511.663954,3596.386958,44328003.32,66770267.63,111098271,155588.8942,613042176
14137,112.7859645,90.24011476,22.54584973,2764677120,2732520789,579.4100594,866914304,790360746.7,1086640128,890002090.7,890002090.7,136.3333333,8,10871.77956,4752,4972,183072,181024,1588,2242.211687,4.667902367,2246.87959,5928.890251,317646.6557,37680.52221,355327.1779,952769.4501,779539114.7,81.56473977,65.912214,15.65252577,834375680,833306624,167.0921272,624439296,622490282.7,697016320,688257024,688257024,79,8,11436.67941,1088,636,151760,105122.6667,1436.5,1243.613099,1643.900194,2887.513293,4164.261421,50979394.06,76871118.77,127850512.8,180496.0611,613507754.7
10579,105.7497483,84.66067916,21.08906914,2764677120,2733219840,136.1333919,866914304,751319722.7,1086640128,837529600,837529600,137,8,10931.79492,4752,4972,177888,152863.3333,1563.833333,1500.63509,3.116734493,1503.751825,4008.849554,212589.9737,25027.22971,237617.2034,643168.6849,740498090.7,76.98858605,61.93408037,15.05450568,834375680,833306624,24.61775818,624439296,622838442.7,697016320,687932074.7,687932074.7,79,8,11496.67778,1088,636,151760,77309.33333,1439,884.9936511,1174.241331,2059.234982,2939.094904,36278517.92,54678501.68,90957019.59,128294.5292,613855914.7
15508,116.8904218,93.82605431,23.06436743,2764677120,2733219840,730.6817605,866914304,796663125.3,1086640128,882451797.3,882451797.3,137,8,10991.78916,4752,4972,186496,191280,1607.833333,2434.981185,5.267433757,2440.248619,6439.265628,344955.6669,42774.11074,387729.7777,1044072.846,785841493.3,84.21682885,67.88828037,16.32854848,834375680,833306624,116.4518245,625903616,623443968,697016320,688001024,688001024,79,8,11556.67615,1088,636,151760,76962.66667,1447.5,1366.818799,1805.790434,3172.609233,4560.480653,56029961.46,84448169.26,140478130.7,199204.0994,614461440
9530,121.3418745,95.05221026,26.28966423,2764677120,2733219840,102.6228742,866914304,714434560,1086640128,792010069.3,792010069.3,137,8,11051.78496,4752,4972,178912,169517.3333,1569.166667,1480.330665,3.183732723,1483.514397,3951.579461,209713.507,25805.67676,235519.1838,631191.1922,703612928,65.10618692,51.0657153,14.04047162,834375680,833306624,30.11815623,626769920,621899093.3,697016320,685749589.3,685749589.3,79,8,11616.67452,1088,636,151760,70345.33333,1451,838.2423005,1112.372784,1950.615085,2796.691122,34362041.22,51808368.61,86170409.84,121669.6054,612916565.3
