req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
2891,19.41448564,13.37002781,6.044457829,1424216064,1375529643,216.6103412,532553728,413835264,595980288,454613674.7,454613674.7,121.1666667,8,2468.063953,3080,2836,186733.3333,138909.3333,1509.833333,441.8660949,0.918332454,442.7844273,1252.444581,62597.69677,7258.181319,69855.87809,217091.4643,404123648,34.38059785,27.68564933,6.694948522,461742080,461737984,0.099847171,294400000,294391808,306139136,306126848,306126848,85,8,4760.838495,1288,472,212456,70784,2010.166667,538.3160855,310.8654536,849.1815391,870.8188056,15326109.06,14165610.92,29491719.99,7881.449165,283865088
2905,21.9144068,14.72893806,7.185468741,1424216064,1390559232,273.7050719,532553728,431756629.3,595980288,464599722.7,464599722.7,135.5,8,2527.820163,3080,2836,187965.3333,148021.3333,1572.166667,442.436195,0.951224495,443.3874195,1257.283748,62678.46096,7203.781742,69882.2427,213735.8903,422045013.3,54.75240696,43.05665178,11.69575518,461742080,461737984,0.199903842,294400000,294393856,306139136,306126848,306126848,85,8,4827.445759,1288,472,212456,71389.33333,2016,518.0679705,306.491296,824.5592665,864.2245734,14860947.19,13971589.85,28832537.04,8572.710378,283867136
2946,22.33724372,14.79072746,7.54651626,1424216064,1403841195,320.5463452,532553728,417096362.7,595980288,463631018.7,463631018.7,148.1666667,8,2587.963997,3080,2836,191213.3333,163317.3333,1637.833333,441.8777289,0.850823123,442.7285521,1274.757114,62599.34493,6702.416285,69301.76122,220367.2683,407384746.7,62.97417136,51.40290706,11.5712643,461742080,461737984,0.066670104,294400000,294395904,306139136,306126848,306126848,85,8,4870.32566,1288,472,212456,70789.33333,2020.833333,505.9642935,326.0875901,832.0518835,905.0267925,15233631.82,14921101.54,30154733.36,10787.91032,283869184
2610,20.50417643,14.18815837,6.316018068,1424216064,1408909312,217.2921454,532553728,448276480,595980288,486845781.3,486845781.3,153,8,2648.274317,3080,2836,186098.6667,148242.6667,1634.333333,402.1355537,0.834299651,402.9698534,1152.32512,56969.20345,6407.717711,63376.92116,190423.9118,438564864,33.18877784,26.34242471,6.846353132,461742080,461737984,0.100004087,294400000,294400000,306139136,306126848,306126848,85,8,4933.225968,1288,472,212456,71538.66667,2024.666667,453.0632799,277.5356435,730.5989234,776.0437771,13043337.54,12466295.86,25509633.41,7936.897985,283873280
2952,19.78457413,13.28655276,6.498021365,1424216064,1398248789,100.5168857,532553728,425966250.7,595980288,466632021.3,466632021.3,142.8333333,8,2708.156179,3080,2836,186845.3333,145986.6667,1597,418.6742257,0.867455539,419.5416812,1187.088289,59312.18197,6902.687673,66214.86965,198140.7731,416254634.7,45.55773912,36.97919318,8.578545946,461742080,461737984,2.229921383,294932480,293867520,306659328,305590272,305590272,85,8,5008.894505,1288,472,212456,74448,2028,503.635837,319.6220923,823.2579293,891.8344918,14972875.35,14625958.46,29598833.8,8970.742506,283340800
2819,22.03256738,14.8184449,7.214122479,1424216064,1394928299,334.411499,532553728,411538090.7,595980288,452245504,452245504,139.6666667,8,2768.355157,3080,2836,189645.3333,154525.3333,1596.833333,436.0671635,0.901081648,436.9682452,1236.800564,61776.1815,6915.200801,68691.3823,212614.9433,401826474.7,65.35068486,53.83311847,11.51756639,461742080,461563221.3,6.029595771,295045802.7,294005418.7,306793130.7,305728170.7,305728170.7,84.83333333,8,5055.491379,1288,472,212456,71597.33333,2024.166667,488.8802644,305.6237847,794.5040491,849.2515708,14483916.18,13962977.22,28446893.4,9904.382334,283478698.7
2807,19.66772394,13.58873006,6.07899388,1424216064,1415200768,191.5227768,532553728,416568661.3,595980288,462075904,462075904,159,8,2827.968838,3080,2836,191437.3333,164522.6667,1682.166667,421.6318746,0.818035882,422.4499105,1210.991867,59731.18223,6421.185712,66152.36794,209097.7694,406857045.3,41.28428194,33.70555019,7.578731751,461742080,461737984,0.066669597,295272448,294292138.7,307060736,306014890.7,306014890.7,85,8,5107.863541,1288,472,212456,70954.66667,2025.333333,496.7716061,302.3086391,799.0802452,846.8808392,14497408.58,13802153.05,28299561.62,8609.545868,283765418.7
2752,19.11601725,11.79789312,7.318124129,1424216064,1417996971,276.3903488,532553728,454311936,595980288,496863914.7,496863914.7,161.6666667,8,2888.140661,3080,2836,191400,165722.6667,1692.666667,381.6590712,0.868002919,382.5270742,1092.354373,54068.36842,6670.210725,60738.57915,183508.8855,444600320,35.96905127,29.82893399,6.140117283,461742080,461737984,1.14995586,295272448,294333781.3,307060736,306056533.3,306056533.3,85,8,5185.994421,1288,472,212456,70784,2027.333333,489.7179351,303.9065621,793.6244972,851.2018055,14487166.76,13911529.39,28398696.15,9293.251623,283807061.3
2732,20.18016726,13.01939402,7.160773231,1424216064,1418346496,344.3410687,532553728,473575424,595980288,519842474.7,519842474.7,162,8,2948.149613,3080,2836,193864,175797.3333,1705,421.9552359,0.901496774,422.8567327,1204.774488,59776.99175,7245.262417,67022.25417,207370.6723,463863808,59.49149021,47.55046583,11.94102437,461742080,461737984,0,295272448,294555648,307060736,306278400,306278400,85,8,5242.077723,1288,472,214504,70784,2031.666667,484.7718474,294.5462575,779.3181049,818.335294,14039104.38,13379256.72,27418361.09,8764.669747,284028928
2847,20.20607075,13.49456053,6.711510222,1424216064,1415899819,175.9971406,532553728,445556053.3,595980288,478823765.3,478823765.3,159.6666667,8,3007.680572,3080,2836,185202.6667,144061.3333,1657,440.669088,0.883726575,441.5528145,1247.682239,62428.1208,6816.753741,69244.87454,208179.7241,435844437.3,41.91565512,34.09718711,7.818468009,461742080,461737984,0.083332095,295272448,294559744,307060736,306282496,306282496,85,8,5295.674706,1288,472,216552,72205.33333,2037.5,493.4400826,296.0727728,789.5128554,833.4687739,14173901.55,13384250.76,27558152.31,9212.730789,284033024
