req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
2805,27.1875,19.765625,7.421875,1418346496,1356655275,275.7610312,649318400,552353792,682000384,580745898.7,580745898.7,103.1666667,8,18361.2171,3556,1308,185016,133893.3333,1424.833333,428.7166516,0.916728406,429.63338,1207.363896,60734.85897,6986.327539,67721.18651,204421.9453,542683136,46.9502798,36.45613015,10.49414965,480436224,476046677.3,0.066779132,299536384,298132821.3,310706176,309272576,309272576,82.83333333,8,199579.6124,1288,472,224296,69178.66667,2550.5,537.1700523,300.9613909,838.1314432,836.4665155,14995267.85,13627985.82,28623253.67,9154.160644,287573333.3
3321,26.74479167,18.69791667,8.046875,1418346496,1361548629,174.6231928,649318400,530353493.3,682000384,553669973.3,553669973.3,107.8333333,8,18421.2171,3556,1308,178856,113600,1416.333333,466.9804177,0.950075633,467.9304934,1313.65223,66155.55918,7311.442436,73467.00162,214563.3446,520682837.3,49.73958333,39.140625,10.59895833,480436224,476046677.3,0.066669239,299536384,298132821.3,310706176,309272576,309272576,82.83333333,8,199639.6098,1288,472,224296,69008,2549.333333,592.1856543,345.21097,937.3966241,975.8635485,16856171.73,15648447.49,32504619.22,10596.67897,287573333.3
2970,24.53125,16.953125,7.578125,1418346496,1361723392,170.9194,649318400,539114154.7,682000384,564964693.3,564964693.3,108,8,18481.2171,3556,1308,183336,127093.3333,1436.833333,433.5235171,0.950055099,434.4735722,1235.799997,61415.83159,7341.062895,68756.89448,208338.1197,529443498.7,48.22916667,38.33333333,9.895833333,480436224,476221440,0.083337019,299536384,298136917.3,310706176,309276672,309276672,83,8,199699.6098,1288,472,224296,69984,2552,549.8423688,310.7148888,860.5572576,864.8751903,15416840.65,14083154.35,29499995.01,8251.783231,287577429.3
3003,27.47395833,18.59375,8.880208333,1418346496,1364869120,181.0935864,649318400,535281664,682000384,571488256,571488256,111,8,18541.2171,3556,1308,180984,118344,1438.5,438.3259208,0.900038935,439.2259597,1237.472291,62096.17211,6967.394654,69063.56677,204977.9243,525611008,47.05729167,36.84895833,10.20833333,480436224,476221440,0.066665781,299536384,298139648,310706176,309276672,309276672,83,8,199759.6098,1288,472,224296,69605.33333,2550.833333,541.0069737,323.0647742,864.0717479,904.058899,15544991.53,14646982.51,30191974.04,9532.179541,287580160
2913,26.14583333,17.83854167,8.307291667,1418346496,1360674816,154.1594844,649318400,498324821.3,682000384,528746496,528746496,107,8,18601.2171,3556,1308,178221.3333,110101.3333,1410.166667,448.2214053,0.933382514,449.1547878,1261.777839,63498.03241,7133.963401,70631.99582,211152.7441,488654165.3,45.390625,35.859375,9.53125,480436224,476221440,0.066671261,299536384,298139648,310706176,309276672,309276672,83,8,199819.6098,1288,472,224296,69048,2549.5,544.6113747,310.0329033,854.6442781,861.6614664,15383070.55,14091145.01,29474215.56,10365.68676,287580160
3037,26.484375,18.54166667,7.942708333,1418346496,1351587157,335.7568521,649318400,514675370.7,682000384,549065386.7,549065386.7,98.33333333,8,18661.2171,3556,1308,179154.6667,111562.6667,1379.666667,448.9986873,0.950073998,449.9487613,1268.382649,63608.14737,7374.696464,70982.84383,213277.5005,505004714.7,48.4375,36.796875,11.640625,480436224,476046677.3,0,299536384,298136917.3,310706176,309272576,309272576,82.83333333,8,199879.6098,1288,472,224296,69762.66667,2552.5,556.4769344,320.6985809,877.175515,906.7429803,15826053.36,14612775.66,30438829.02,11852.00697,287577429.3
3292,24.6875,16.51041667,8.177083333,1418346496,1367840085,400.1890151,649318400,562650453.3,682000384,601236138.7,601236138.7,113.8333333,8,18721.2171,3556,1308,186994.6667,143840,1476.5,505.5273527,1.050057141,506.5774098,1439.094112,71616.37496,8225.251383,79841.62634,246837.0517,552979797.3,51.30208333,40.36458333,10.9375,480436224,476221440,0.066658064,299536384,298139648,310706176,309276672,309276672,83,8,199939.6098,1288,472,224296,69048,2551.166667,597.895562,351.4447694,949.3403313,980.0142165,17168875.15,16012681.58,33181556.74,10177.22559,287580160
3253,25.13020833,16.92708333,8.203125,1418346496,1395277824,255.5746607,649318400,599721301.3,682000384,637825024,637825024,140,8,18781.2171,3556,1308,186136,142760,1577.5,453.624707,0.933368617,454.5580756,1282.652679,64263.50016,7347.456484,71610.95665,211727.7251,590050645.3,50.3330462,40.25523871,10.07780749,480436224,476221440,0.066572737,299536384,298139648,310706176,309276672,309276672,83,8,199999.6124,1288,472,224296,69133.33333,2550.833333,574.1491367,357.2812703,931.430407,986.3536901,16926643.12,16345568.29,33272211.4,12109.2825,287580160
2908,23.29900383,15.74919559,7.549808242,1418346496,1392831147,135.3846404,649318400,591897258.7,682000384,616042496,616042496,137.6666667,8,18841.22231,3556,1308,182104,134637.3333,1550.166667,464.2873214,0.950073681,465.2373951,1314.50554,65774.0372,7364.50715,73138.54435,219923.6418,582226602.7,46.09200283,36.76489189,9.327110935,480436224,476046677.3,0.066791925,299536384,298136917.3,310706176,309272576,309272576,82.83333333,8,200059.5543,1288,472,224296,69074.66667,2551.5,553.508638,309.3162078,862.8248458,864.5247205,15368227.18,13933006.74,29301233.91,9364.409624,287577429.3
3245,23.54696466,15.73238622,7.814578443,1418346496,1379199659,121.9399454,649318400,531529728,682000384,563049813.3,563049813.3,124.6666667,8,18901.2171,3556,1308,180088,118797.3333,1489.166667,464.3953256,0.967001619,465.3623273,1307.974615,65789.3378,7426.391826,73215.72963,212960.4514,521859072,48.86021442,37.35122589,11.50898853,480436224,476221440,0.066775072,299536384,298139648,310706176,309276672,309276672,83,8,200119.1726,1288,472,224296,69048,2553,592.1213425,332.297397,924.4187395,933.0328653,16542754.84,15035681.69,31578436.53,9156.373094,287580160
