req/minv,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
565,4.297047683,0.677076091,3.619971592,316006400,315719680,29.01526225,115118080,115085312,171622400,171614208,171614208,68,8,5560.753094,2116,4080,258696,127578.6667,585.3333333,0,9.194894994,9.194894994,508.756571,0,1741.614897,1741.614897,15069.19337,105291776,10.82372211,6.148350478,4.675371632,461930496,459658581.3,0.066657616,282222592,281176746.7,295993344,294989824,294989824,98.83333333,8,7510.185672,1360,480,211488,83616,1615.833333,624.3205157,24.53260959,648.8531253,101.4999101,1248905.741,627904.4865,1876810.228,2520.049063,270695082.7
679,5.302115813,1.16272191,4.139393903,316006400,315719680,37.98344801,115118080,115085312,171622400,171614208,171614208,68,8,5620.294521,2116,4080,257832,126186.6667,577,0,11.51018765,11.51018765,632.6285164,0,2201.294202,2201.294202,18941.1827,105291776,12.21459345,7.279423477,4.935169967,461930496,459833344,0.083330586,282222592,281180842.7,295993344,294993920,294993920,99,8,7571.969734,1360,480,211488,83656,1617.666667,876.813705,30.66654232,907.4802473,128.6329111,1672578.882,792325.3458,2464904.227,3518.255225,270699178.7
482,5.572640272,1.56239483,4.010245442,316006400,315719680,30.75164809,115118080,115085312,171622400,171614208,171614208,68,8,5680.550242,2116,4080,256232,120746.6667,575.3333333,0,9.661209034,9.661209034,529.4463396,0,1823.730726,1823.730726,15816.67192,105291776,10.87703845,6.231352331,4.645686118,461930496,459833344,0.083330572,282222592,281182890.7,295993344,294993920,294993920,99,8,7631.244435,1360,480,211488,83656,1618.333333,715.4605604,29.76639567,745.226956,112.8503834,1390235.433,752259.2306,2142494.663,2890.720341,270701226.7
737,7.188574586,1.666930099,5.521644488,316006400,315719680,35.77917271,115118080,115085312,171622400,171614208,171614208,68,8,5740.54064,2116,4080,259752,132040,583.8333333,0,10.62514882,10.62514882,606.4722317,0,1963.409506,1963.409506,18024.26975,105291776,11.09659343,6.202565715,4.894027714,461930496,459833344,0,282222592,281186304,295993344,294993920,294993920,99,8,7688.503905,1360,480,211488,83656,1619,759.9478627,24.75042821,784.6982909,112.7858881,1470141.177,636289.6619,2106430.839,3058.01092,270704640
686,7.670620621,2.568563462,5.102057158,316006400,315719680,38.63001926,115118080,115085312,171622400,171614208,171614208,68,8,5800.194163,2116,4080,259752,132469.3333,582,0,11.69083421,11.69083421,645.9372998,0,2220.745942,2220.745942,19361.37965,105291776,13.17221194,7.954282426,5.217929512,461930496,459833344,0.066665044,282222592,281186304,295993344,294993920,294993920,99,8,7751.289732,1360,480,211488,83656,1620.666667,844.1348192,29.366132,873.5009512,129.2810626,1614503.024,748946.9054,2363449.929,3406.805806,270704640
608,5.87954988,1.640636992,4.238912889,316006400,315719680,32.08344782,115118080,115085312,171622400,171614208,171614208,68,8,5860.334168,2116,4080,256040,121013.3333,576.1666667,0,10.02755164,10.02755164,544.6732159,0,1881.80929,1881.80929,16105.38066,105291776,10.14712352,5.753647097,4.39347642,461930496,459658581.3,0.083336313,282222592,281184256,295993344,294989824,294989824,98.83333333,8,7811.828542,1360,480,211488,83616,1621.666667,655.7469387,23.66674838,679.413687,105.4997189,1253211.034,593773.1976,1846984.232,2645.421177,270702592
717,7.005558238,2.942811907,4.062746332,316006400,315719680,40.2700547,115118080,115085312,171622400,171614208,171614208,68,8,5920.328309,2116,4080,257448,124709.3333,576,0,12.27786661,12.27786661,670.2236005,0,2325.866882,2325.866882,20054.84157,105291776,13.54920954,7.58843904,5.9607705,461930496,459658581.3,0.066666592,282222592,281183573.3,295993344,294989824,294989824,98.83333333,8,7870.267413,1360,480,211488,83616,1623.166667,871.5343911,30.23337327,901.7677644,134.416889,1654186.284,764818.1537,2419004.438,3528.754051,270701909.3
613,7.08501647,2.474045593,4.610970877,316006400,315719680,31.75298809,115118080,115090773.3,171622400,171614208,171614208,68,8,5980.33075,2116,4080,256360,121525.3333,576.5,0,9.776929228,9.776929228,543.431536,0,1808.567112,1808.567112,16081.00992,105297237.3,9.70542446,5.692194492,4.01322997,461930496,459658581.3,0.066668891,282222592,281183573.3,295993344,294989824,294989824,98.83333333,8,7931.829594,1360,480,211488,83616,1624.5,683.0161179,23.11568474,706.1318026,102.128186,1266387.194,593851.6634,1860238.857,2757.795755,270701909.3
703,7.769460467,3.160146693,4.609313774,316006400,315719680,38.96713362,115118080,115093504,171622400,171614208,171614208,68,8,6039.87225,2116,4080,258600,128429.3333,579,0,11.82694806,11.82694806,652.915109,0,2246.039935,2246.039935,19558.13584,105299968,11.99404373,6.94100285,5.053040878,461930496,459833344,0.066662607,282222592,281186304,295993344,294993920,294993920,99,8,7989.690757,1360,480,211488,83656,1625,877.5855369,31.08359859,908.6691355,134.5177024,1673441.674,801653.409,2475095.083,3524.293917,270704640
538,5.756069467,2.161827561,3.594241907,316006400,315719680,32.56890026,115118080,115093504,171622400,171614208,171614208,68,8,6100.119597,2116,4080,256904,122136,577.5,0,10.34959281,10.34959281,544.8685492,0,1947.105351,1947.105351,16184.34026,105299968,10.91145833,5.963541667,4.947916667,461930496,459833344,0,282222592,281186304,295993344,294993920,294993920,99,8,8050.801429,1360,480,211488,83656,1626,700.6285814,28.31705275,728.9456341,111.4855483,1359054.088,729793.1448,2088847.233,2826.249405,270704640
686,6.268843989,2.037350677,4.231493312,316006400,315719680,32.75883229,115120810.7,115096917.3,171622400,171614208,171614208,68,8,6159.767299,2116,4080,266664,154461.3333,603.3333333,0,9.456982102,9.456982102,563.6350005,0,1676.250489,1676.250489,16654.38087,105303381.3,11.45833333,7.03125,4.427083333,461930496,459833344,0.083331992,282222592,281190400,295993344,294993920,294993920,99,8,8110.801429,1360,480,211488,83656,1626.166667,758.3380524,24.30002047,782.638073,102.36713,1432465.84,613027.9366,2045493.776,3022.285085,270708736
653,6.025942206,1.97876746,4.047174746,316006400,315719680,37.56532453,115132416,115097600,171622400,171614208,171614208,68,8,6219.907598,2116,4080,266664,154461.3333,600,0,11.309667,11.309667,608.6212866,0,2127.111666,2127.111666,18144.17107,105304064,12.734375,7.161458333,5.572916667,461930496,459658581.3,0.08334743,282222592,281190400,295993344,294989824,294989824,98.83333333,8,8170.801429,1360,480,211488,83616,1627.666667,821.0160736,31.0501372,852.0662108,122.7507697,1600041.076,782494.5014,2382535.578,3280.931781,270708736
530,4.208893715,1.116944799,3.091948916,316006400,315719680,26.87666406,115134464,115097600,171622400,171614208,171614208,68,8,6279.429432,2116,4080,257288,124901.3333,580.6666667,0,8.640752584,8.640752584,481.8846568,0,1606.431738,1606.431738,14214.19967,105304064,10.20833333,6.171875,4.036458333,461930496,459658581.3,0.133342561,282222592,281202688,295993344,294989824,294989824,98.83333333,8,8230.801429,1360,480,211488,83616,1629.666667,628.3835587,22.89973163,651.2832903,92.46682026,1195047.945,575294.1359,1770342.081,2514.884595,270721024
664,5.078383902,1.770954648,3.307429254,316006400,315719680,37.28322458,115134464,115097600,171622400,171614208,171614208,68,8,6339.702448,2116,4080,260520,135056,584,0,11.22671889,11.22671889,623.0177363,0,2141.97417,2141.97417,18652.5711,105304064,13.75,7.578125,6.171875,461930496,459658581.3,0.08334075,282222592,281205418.7,295993344,294989824,294989824,98.83333333,8,8290.801429,1360,480,211488,83616,1630,866.0394048,30.83279652,896.8722013,130.2156021,1688401.596,783724.9496,2472126.545,3460.773432,270723754.7
520,4.086067294,0.859014262,3.227053032,316006400,315719680,26.4554154,115134464,115097600,171622400,171614208,171614208,68,8,6399.703424,2116,4080,258152,126109.3333,583.5,0,8.291100781,8.291100781,458.5736482,0,1516.06347,1516.06347,13488.80612,105304064,8.776041667,4.869791667,3.90625,461930496,459833344,0.066666594,282222592,281210880,295993344,294993920,294993920,99,8,8350.801429,1360,480,211488,83656,1631,596.712363,24.35060107,621.062964,88.85249644,1186644.614,631362.8123,1818007.426,2377.834309,270729216
691,4.047971581,0.845383116,3.202588465,316006400,315719680,40.70205465,115134464,115097600,171622400,171614208,171614208,68,8,6459.284385,2116,4080,260904,135736,585,0,12.36576113,12.36576113,677.027196,0,2318.314429,2318.314429,20271.21363,105304064,13.15104167,8.020833333,5.130208333,461930496,459833344,0,282222592,281210880,295993344,294993920,294993920,99,8,8410.801429,1360,480,211488,83656,1632,887.9498442,30.53333062,918.4831749,133.1000805,1675582.126,778991.7869,2454573.913,3568.966317,270729216
610,4.114729627,0.937767958,3.176961669,316006400,315719680,36.71820855,115134464,115097600,171622400,171614208,171614208,68,8,6519.4958,2116,4080,260200,133722.6667,585,0,11.16069463,11.16069463,614.4785572,0,2122.134976,2122.134976,18395.37384,105304064,12.890625,7.630208333,5.260416667,461930496,459833344,0.100001058,282222592,281211562.7,295993344,294993920,294993920,99,8,8470.801429,1360,480,211488,83656,1634,860.3650201,30.83321555,891.1982356,127.1001363,1626905.159,792328.5152,2419233.674,3460.293709,270729898.7
641,4.165777154,0.989556963,3.176220192,316006400,315719680,30.4407505,115134464,115100330.7,171622400,171614208,171614208,68,8,6579.49645,2116,4080,259112,129128,581.8333333,0,9.346239179,9.346239179,528.595082,0,1703.626481,1703.626481,15582.15058,105306794.7,10.43503073,6.208468766,4.226561963,461930496,459658581.3,0.066663176,282222592,281212245.3,295993344,294989824,294989824,98.83333333,8,8531.048687,1360,480,211488,83616,1634.333333,658.1927187,22.73329668,680.9260155,95.7326213,1240454.54,581621.4813,1822076.021,2635.87163,270730581.3
637,4.026312933,1.176798549,2.849514384,316006400,315719680,35.61628369,115134464,115101696,171622400,171614208,171614208,68,8,6639.074851,2116,4080,262056,139861.3333,588,0,10.72666932,10.72666932,585.4066368,0,2033.131837,2033.131837,17494.52919,105308160,12.5817035,7.454487246,5.127216256,461930496,459658581.3,0.083338587,282222592,281211562.7,295993344,294989824,294989824,98.83333333,8,8590.912726,1360,480,211488,83616,1634.666667,787.46573,32.63264969,820.0983798,120.5813045,1568115.145,839694.7239,2407809.869,3149.512106,270729898.7
595,4.166652484,1.067698545,3.098953939,316006400,315719680,30.52735266,115134464,115101696,171622400,171614208,171614208,68,8,6699.290887,2116,4080,256360,121218.6667,575.8333333,0,9.626836331,9.626836331,528.0561275,0,1799.366011,1799.366011,15647.66592,105308160,10.625,5.9375,4.6875,461930496,459658581.3,0.100003954,282222592,281220437.3,295993344,294989824,294989824,98.83333333,8,8650.896917,1360,480,211488,83616,1634.666667,675.8433563,24.45060307,700.2939594,101.7356159,1300653.353,628358.3399,1929011.693,2707.122869,270738773.3
697,4.583313135,1.354330203,3.228982932,316006400,315719680,39.16895387,115134464,115101696,171622400,171614208,171614208,68,8,6759.28519,2116,4080,257448,124525.3333,576,0,11.87760366,11.87760366,646.457297,0,2231.015901,2231.015901,19310.51906,105308160,13.984375,8.4375,5.546875,461930496,459833344,4.366732607,282231466.7,281223168,296004949.3,294993920,294993920,99,8,8710.896917,1360,480,211488,83656,1635,869.86454,29.36663659,899.2311766,130.8993858,1659051.376,810922.8084,2469974.185,3491.324049,270741504
479,3.007596776,0.851615681,2.155981094,316006400,315719680,28.45798837,115134464,115101696,171622400,171614208,171614208,68,8,6818.892492,2116,4080,255784,118941.3333,574.6666667,0,8.958343013,8.958343013,483.6768333,0,1692.924516,1692.924516,14420.54517,105308160,10.57291667,6.09375,4.479166667,461930496,459833344,0.149998619,282275840,281260032,296062976,295026688,295026688,99,8,8770.896917,1360,480,211488,83656,1635,630.3444447,28.43302023,658.777465,99.96557138,1225055.122,653576.4783,1878631.6,2551.125994,270778368
685,4.009209402,0.806997456,3.202211945,316006400,315719680,34.71832696,115134464,115101696,171622400,171614208,171614208,68,8,6879.072129,2116,4080,262440,140909.3333,591,0,10.1884719,10.1884719,600.708181,0,1871.490141,1871.490141,17862.28028,105308160,12.34375,7.395833333,4.947916667,461930496,459833344,0.066660482,282275840,281260032,296062976,295026688,295026688,99,8,8830.896917,1360,480,211488,83656,1635.333333,794.5842765,26.30041004,820.8846867,116.2340692,1494983.262,665299.2225,2160282.484,3186.821205,270778368
696,4.350383246,1.198424504,3.151958742,316006400,315719680,38.34320678,115134464,115101696,171622400,171614208,171614208,68,8,6939.070501,2116,4080,262440,141056,589,0,11.61310337,11.61310337,642.7365285,0,2235.183034,2235.183034,19254.62882,105308160,13.90625,8.020833333,5.885416667,461930496,459833344,0.066647772,282275840,281256618.7,296062976,295026688,295026688,99,8,8890.896917,1360,480,211488,83656,1636.333333,834.9430996,31.0831775,866.0262771,132.1654792,1593833.208,791119.7241,2384952.932,3375.120471,270774954.7
571,3.292213568,0.717535834,2.574677734,316006400,315719680,29.6227581,115134464,115101696,171622400,171614208,171614208,68,8,6998.905703,2116,4080,258504,128397.3333,583.1666667,0,9.260937001,9.260937001,521.5978511,0,1677.162922,1677.162922,15377.95408,105308160,9.973958333,6.302083333,3.671875,461930496,459658581.3,0.066672821,282275840,281253205.3,296062976,295022592,295022592,98.83333333,8,8950.896917,1360,480,211488,83616,1636.666667,632.8848714,22.68351571,655.5683871,95.50204478,1240420.091,577631.9457,1818052.037,2528.50446,270771541.3
624,3.291251615,0.768051838,2.523199777,316006400,315719680,36.02451775,115134464,115101696,171622400,171614208,171614208,68,8,7058.711719,2116,4080,262824,142202.6667,590,0,10.84572286,10.84572286,599.3986898,0,2064.029708,2064.029708,17947.44875,105308160,13.80208333,8.125,5.677083333,461930496,459658581.3,0.08333943,282275840,281254570.7,296062976,295022592,295022592,98.83333333,8,9010.896917,1360,480,211488,83616,1636.666667,808.2259296,31.61635782,839.8422874,122.9653729,1596182.768,817818.8742,2414001.643,3236.336851,270772906.7
566,3.749497948,0.755056271,2.994441677,316006400,315719680,27.86479919,115134464,115101696,171622400,171614208,171614208,68,8,7118.863319,2116,4080,259048,129781.3333,584.5,0,8.738252677,8.738252677,488.2446637,0,1607.585572,1607.585572,14296.83104,105308160,9.739583333,5.807291667,3.932291667,461930496,459833344,0.066665357,282275840,281260032,296062976,295026688,295026688,99,8,9070.896917,1360,480,211488,83656,1637,592.4270994,24.85038628,617.2774856,93.01808648,1164172.68,645517.5491,1809690.229,2381.558181,270778368
672,3.229725209,0.703216904,2.526508305,316006400,315719680,39.02546797,115134464,115101696,171622400,171614208,171614208,68,8,7178.857948,2116,4080,263976,145946.6667,593,0,11.82949803,11.82949803,643.8178594,0,2198.039247,2198.039247,19250.3968,105308160,13.93229167,8.619791667,5.3125,461930496,459833344,0,282275840,281260032,296062976,295026688,295026688,99,8,9130.896917,1360,480,211488,83656,1637,878.3198214,30.69944795,909.0192695,128.0974694,1637711.45,780933.5985,2418645.048,3521.66267,270778368
565,2.91394514,0.762906246,2.151038894,316006400,315719680,35.62514537,115134464,115101696,171622400,171614208,171614208,68,8,7238.475761,2116,4080,262760,141858.6667,593,0,11.09656717,11.09656717,601.4318115,0,2125.990281,2125.990281,18013.05207,105308160,13.125,7.682291667,5.442708333,461930496,459833344,0.066674414,282275840,281255936,296062976,295026688,295026688,99,8,9190.896917,1360,480,211488,83656,1637,790.2492787,29.3671111,819.6163898,122.9519433,1519961.831,733550.1804,2253512.011,3190.463741,270774272
698,3.801941173,0.625057595,3.176883578,316006400,315719680,31.7082903,115134464,115101696,171622400,171614208,171614208,68,8,7298.656442,2116,4080,262792,142008,594.3333333,0,9.584347786,9.584347786,550.900173,0,1730.920735,1730.920735,16219.65122,105308160,9.583333333,5.859375,3.723958333,461930496,459833344,0.316654655,282275840,281295530.7,296062976,295073109.3,295073109.3,99,8,9250.896917,1360,480,211488,83949.33333,1637,666.7302872,22.79976423,689.5300514,99.30001821,1261127.376,582805.6134,1843932.99,2662.374274,270813866.7
642,3.047856152,0.833789244,2.214066907,316006400,315719680,35.40679703,115134464,115105792,171622400,171618304,171618304,68,8,7358.647002,2116,4080,265128,149226.6667,596,0,10.6620681,10.6620681,586.868279,0,2038.214141,2038.214141,17578.69034,105312256,13.25520833,7.96875,5.286458333,461930496,459658581.3,0.216661952,282275840,281324885.3,296062976,295092224,295092224,98.83333333,8,9310.896917,1360,480,211488,83762.66667,1636.666667,807.4947602,30.4169041,837.9116643,121.5495764,1592340.461,786461.4153,2378801.876,3225.562827,270843221.3
586,2.700296354,0.459435232,2.240861122,316006400,315719680,29.95994794,115134464,115105792,171622400,171618304,171618304,68,8,7418.264492,2116,4080,259400,131125.3333,586,0,9.520753295,9.520753295,527.6537146,0,1731.135992,1731.135992,15495.11248,105312256,10.96354167,7.057291667,3.90625,461930496,459658581.3,0.066672823,282275840,281326933.3,296062976,295092224,295092224,98.83333333,8,9370.896917,1360,480,211488,83616,1637.333333,654.1285234,24.81675895,678.9452823,98.88468188,1268209.914,630962.513,1899172.427,2616.580888,270845269.3
667,3.020160886,0.442596137,2.577564749,316006400,315719680,38.39038656,115134464,115105792,171622400,171618304,171618304,68,8,7478.444628,2116,4080,263592,144605.3333,592,0,11.57880038,11.57880038,640.2920856,0,2196.433439,2196.433439,19182.98358,105312256,14.08854167,8.229166667,5.859375,461930496,459658581.3,0.100001475,282275840,281330346.7,296062976,295092224,295092224,98.83333333,8,9430.896917,1360,480,211488,84349.33333,1639,848.7318349,30.9498388,879.6816737,130.5334746,1608413.578,799689.5997,2408103.178,3420.031993,270848682.7
468,2.760327725,0.650920268,2.109407457,316006400,315719680,30.03053505,115134464,115105792,171622400,171618304,171618304,68,8,7538.438606,2116,4080,260328,133581.3333,586.8333333,0,9.609782517,9.609782517,513.8753727,0,1849.503529,1849.503529,15326.84121,105312256,11.14583333,6.692708333,4.453125,461930496,459833344,0,282275840,281333760,296062976,295096320,295096320,99,8,9490.896917,1360,480,211488,83656,1641,687.8431835,29.16643338,717.0096169,108.065674,1320271.46,734367.0484,2054638.509,2760.82273,270852096
725,3.147237336,0.472768676,2.674468661,316006400,315719680,34.8270268,115134464,115105792,171622400,171618304,171618304,68,8,7598.094102,2116,4080,264168,145042.6667,595.3333333,0,10.23411956,10.23411956,595.2328842,0,1835.193391,1835.193391,17576.18315,105312256,11.35416667,7.291666667,4.0625,461930496,459833344,0.066666581,282275840,281333760,296062976,295096320,295096320,99,8,9550.896917,1360,480,211488,83802.66667,1641.5,765.882123,24.16661134,790.0487344,108.5331997,1462088.097,611733.2102,2073821.308,3049.37846,270852096
666,2.875579925,0.516355828,2.359224097,316006400,315719680,35.9747219,115134464,115105792,171622400,171618304,171618304,68,8,7658.227354,2116,4080,265512,150850.6667,597,0,10.85742604,10.85742604,602.863417,0,2079.546962,2079.546962,18079.06213,105312256,13.69791667,7.8125,5.885416667,461930496,459833344,0.150002357,282275840,281346730.7,296062976,295154346.7,295154346.7,99,8,9610.896917,1360,480,211488,83656,1642.333333,817.8880721,29.36682608,847.2548982,124.1674157,1593181.097,738070.3176,2331251.415,3276.636176,270865066.7
530,3.124229328,0.729103739,2.395125589,316006400,315719680,28.8867737,115134464,115105792,171622400,171618304,171618304,68,8,7718.22906,2116,4080,258184,126181.3333,585.5,0,9.240468619,9.240468619,508.6898799,0,1718.55575,1718.55575,15027.16804,105312256,10.02604167,6.302083333,3.723958333,461930496,459658581.3,0.083338167,282275840,281351509.3,296062976,295161856,295161856,98.83333333,8,9670.896917,1360,480,211488,83616,1643.5,613.6917244,23.94979213,637.6415165,101.534163,1239404.115,611894.868,1851298.983,2461.416041,270869845.3
655,2.839215524,0.468959032,2.370256492,316006400,315719680,37.07289821,115134464,115105792,171622400,171618304,171618304,68,8,7778.231989,2116,4080,259368,130869.3333,581,0,11.16693087,11.16693087,614.5479144,0,2114.788184,2114.788184,18366.74035,105312256,12.65625,7.838541667,4.817708333,461930496,459658581.3,0.083326661,282275840,281350826.7,296062976,295161856,295161856,98.83333333,8,9730.896917,1360,480,211488,83616,1645.166667,858.4853358,31.3500773,889.8354131,128.3999593,1638894.932,808296.6239,2447191.555,3422.923052,270869162.7
530,2.40000954,0.55322284,1.8467867,316006400,315719680,26.82321184,115137877.3,115105792,171622400,171618304,171618304,68,8,7837.813323,2116,4080,257064,122925.3333,579,0,8.407740806,8.407740806,462.518655,0,1570.306672,1570.306672,13672.98496,105312256,9.973958333,5.625,4.348958333,461930496,459658581.3,0.066666989,282275840,281351509.3,296062976,295161856,295161856,98.83333333,8,9790.896917,1360,480,211488,83616,1646,618.4187049,23.76664365,642.1853486,92.95013893,1184700.208,610499.8756,1795200.084,2470.741285,270869845.3
726,3.803484202,0.885865488,2.917618714,316006400,315719680,40.35555068,115138560,115105792,171622400,171618304,171618304,68,8,7898.017961,2116,4080,257832,126002.6667,577,0,12.09983114,12.09983114,679.218857,0,2296.416388,2296.416388,20381.19727,105312256,12.83854167,7.526041667,5.3125,461930496,459833344,0.016666368,282275840,281357653.3,296062976,295165952,295165952,99,8,9850.896917,1360,480,211488,83656,1649.5,902.7046664,30.78292884,933.4875953,134.7481667,1702920.503,784620.9155,2487541.419,3624.201978,270875989.3
621,3.697435947,1.067520781,2.629915166,316006400,315719680,39.75722092,115138560,115106474.7,171622400,171618304,171618304,68,8,7958.023332,2116,4080,257352,124616,577,0,12.22387359,12.22387359,662.4167054,0,2327.22715,2327.22715,19817.85151,105312938.7,12.70833333,7.734375,4.973958333,461930496,459833344,0.083338397,282275840,281361749.3,296062976,295165952,295165952,99,8,9910.896917,1360,480,211488,83656,1650.166667,869.1004791,30.65044721,899.7509263,137.1031805,1666168.009,780306.0172,2446474.026,3503.37091,270880085.3
657,4.141263386,0.65922109,3.482042296,316006400,315719680,31.35686609,115138560,115113984,171622400,171618304,171618304,68,8,8017.860572,2116,4080,258696,128682.6667,582.3333333,0,9.512458907,9.512458907,542.5804339,0,1752.265475,1752.265475,16075.91867,105320448,10.44270833,6.510416667,3.932291667,461930496,459833344,0.066666675,282275840,281362432,296062976,295165952,295165952,99,8,9970.896917,1360,480,211488,83656,1651.333333,677.8348108,21.98332801,699.8181389,101.1331976,1279415.903,558666.2703,1838082.173,2727.105418,270880768
688,3.115088073,0.59420862,2.520879453,316006400,315719680,36.31653072,115138560,115113984,171622400,171618304,171618304,68,8,8077.651235,2116,4080,260136,133578.6667,583,0,10.92676098,10.92676098,602.2509372,0,2066.315933,2066.315933,18000.57095,105320448,13.48958333,8.125,5.364583333,461930496,459658581.3,0.100010369,282275840,281363797.3,296062976,295161856,295161856,98.83333333,8,10030.89692,1360,480,211488,83616,1652.166667,883.5874525,30.43322389,914.0206764,125.4669111,1692697.403,779677.6299,2472375.033,3521.399271,270882133.3
543,3.334619015,0.598925859,2.735693156,316006400,315719680,30.51871769,115138560,115113984,171622400,171618304,171618304,68,8,8137.815913,2116,4080,258376,128208,583.8333333,0,9.52210149,9.52210149,545.2553331,0,1757.911819,1757.911819,16156.891,105320448,8.958333333,5.15625,3.802083333,461930496,459658581.3,0.066671761,282275840,281367893.3,296062976,295161856,295161856,98.83333333,8,10090.89692,1360,480,211488,83616,1652.666667,647.1077179,23.55010608,670.657824,105.1843387,1246773.045,594888.6806,1841661.726,2607.129808,270886229.3
679,2.854500179,0.848236302,2.006263878,316006400,315719680,35.70803368,115138560,115113984,171622400,171618304,171618304,68,8,8197.472438,2116,4080,261288,137274.6667,586,0,10.68867632,10.68867632,587.9433218,0,2024.605572,2024.605572,17565.59278,105320448,12.21354167,7.604166667,4.609375,461930496,459658581.3,0.083331342,282275840,281367210.7,296062976,295161856,295161856,98.83333333,8,10150.89692,1360,480,211488,83616,1653.666667,842.8529552,32.11605204,874.9690072,121.7479396,1636297.268,812814.1488,2449111.417,3359.962099,270885546.7
555,2.796957365,0.604264935,2.19269243,316006400,315719680,28.5717079,115138560,115113984,171622400,171618304,171618304,68,8,8257.59102,2116,4080,258248,126877.3333,582.3333333,0,9.506651509,9.506651509,498.0541121,0,1769.681564,1769.681564,14712.44144,105320448,10.80729167,6.380208333,4.427083333,461930496,459833344,0,282275840,281370624,296062976,295165952,295165952,99,8,10210.89692,1360,480,211488,83656,1654,596.69892,26.1166497,622.8155697,99.15231348,1197283.569,674167.1339,1871450.703,2417.964757,270888960
663,4.688781099,1.094068881,3.594712218,316006400,315721045.3,39.83362993,115142656,115115349.3,171624448,171618304,171618304,68,8,8317.597916,2116,4080,265898.6667,152017.3333,598.3333333,0,11.36304142,11.36304142,673.6670446,0,2120.282263,2120.282263,20080.94866,105320448,12.890625,8.619791667,4.270833333,461930496,459833344,0.066662124,282275840,281370624,296062976,295165952,295165952,99,8,10270.89692,1360,480,211488,83656,1654,896.3348706,28.61612156,924.9509921,129.6151078,1653957.531,728995.6715,2382953.203,3587.39099,270888960
598,3.928444909,1.042079932,2.886364977,316006400,315719680,34.68111449,115144021.3,115113984,171626496,171618304,171618304,68,8,8377.450098,2116,4080,265320,150517.3333,598,0,10.40941041,10.40941041,581.3901835,0,1956.339982,1956.339982,17434.21401,105320448,12.31770833,7.65625,4.661458333,461930496,459833344,0.083330083,282275840,281369258.7,296062976,295165952,295165952,99,8,10330.89692,1360,480,211488,83656,1654,807.7956921,30.55046302,838.3461552,119.9687113,1556135.592,755507.2073,2311642.799,3243.400051,270887594.7
602,5.342936312,1.202174968,4.140761345,316006400,315719680,27.87289595,115146752,115113984,171626496,171618304,171618304,68,8,8437.227118,2116,4080,262760,140341.3333,598,0,8.807603571,8.807603571,500.6305419,0,1594.776966,1594.776966,14646.33216,105320448,9.53125,5.494791667,4.036458333,461930496,459833344,0.066675955,282275840,281370624,296062976,295165952,295165952,99,8,10390.89692,1360,480,211488,83656,1654,614.3470351,25.46554787,639.8125829,90.84720218,1192747.496,663811.8821,1856559.378,2462.120479,270888960
638,5.962573367,1.666108239,4.296465129,316006400,315719680,35.82700342,115146752,115116714.7,171626496,171621034.7,171621034.7,68,8,8497.389391,2116,4080,267048,155448,601,0,10.86307193,10.86307193,589.6262879,0,2044.320514,2044.320514,17613.58912,105323178.7,13.359375,7.552083333,5.807291667,461930496,459658581.3,0.066667155,282275840,281367893.3,296062976,295161856,295161856,98.83333333,8,10450.89692,1360,480,211488,83616,1654.666667,820.4820717,31.75042879,852.2325004,118.5688484,1565143.751,809779.4085,2374923.159,3265.178764,270886229.3
503,5.728735207,1.562059036,4.166676171,316006400,315719680,26.88156109,115146752,115122176,171630592,171626496,171626496,68,8,8557.389717,2116,4080,259880,131898.6667,586.1666667,0,8.589718822,8.589718822,475.2073361,0,1621.704372,1621.704372,14015.16791,105328640,9.635416667,5.703125,3.932291667,461930496,459658581.3,4.450010596,282374144,281367893.3,296177664,295161856,295161856,98.83333333,8,10510.89692,1360,480,211488,83616,1655.833333,606.3676902,23.68289967,630.0505899,93.98124397,1177820.843,670897.6584,1848718.502,2450.987066,270886229.3
