req/minv,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1400,7.338793771,1.476927712,5.861866059,310988800,310964224,93.89888506,110304597.3,110286165.3,164960938.7,164956842.7,164956842.7,69,8,313.0889352,4552,2468,258048,144762.6667,580.6666667,0,28.63890348,28.63890348,1563.783694,0,5492.997826,5492.997826,46790.14408,100525397.3,14.05929189,8.852266623,5.207025268,520511488,489731413.3,0.033363603,303570944,302289578.7,324395008,314432853.3,314432853.3,96.83333333,8,975224.5638,1320,476,291024,82000,6820.666667,490.9643185,56.95455763,547.9188761,261.1624922,1207094.686,1559817.534,2766912.219,2567.648874,291209898.7
1842,5.337818253,1.302010413,4.03580784,310988800,310964224,76.1848847,110540117.3,110523733.3,165179392,165175296,165175296,69,8,373.2941326,4552,2468,254112,130693.3333,569.5,0,23.83158897,23.83158897,1302.076418,0,4467.294151,4467.294151,38657.85735,100762965.3,14.1125214,8.901226707,5.211294693,520511488,489906176,0.21702466,303570944,302301184,324395008,314433536,314433536,97,8,975284.3606,1320,476,291024,82040,6822,554.0215813,49.43229442,603.4538757,285.9290364,1218922.308,1343133.61,2562055.917,2857.936102,291221504
1623,6.939492587,1.345457445,5.594035142,310988800,310964224,93.8476306,110582442.7,110560597.3,165179392,165175296,165175296,69,8,432.8086361,4552,2468,257504,142189.3333,577,0,28.92378047,28.92378047,1564.81334,0,5485.074597,5485.074597,46688.7034,100799829.3,15.1194219,9.590933567,5.528488336,520511488,489906176,0.116702618,303570944,302310741.3,324395008,314436949.3,314436949.3,97,8,975344.2361,1320,476,291024,82040,6822.666667,604.7055479,58.50220564,663.2077536,305.834518,1348102.876,1595276.526,2943379.403,3099.6652,291231061.3
1346,5.574686763,1.116927535,4.457759228,312036010.7,312012800,79.26196211,111595520,111577770.7,166753621.3,166749525.3,166749525.3,69,8,492.9357462,4552,2468,254922.6667,132069.3333,576.1666667,0,20.92905602,20.92905602,1174.60143,0,3908.115294,3908.115294,34899.74858,101817002.7,10.72584956,6.768902541,3.956947024,520511488,490954752,0.734434457,303570944,302396074.7,324395008,314722304,314722304,98,8,975404.354,1320,476,291248,82968,6827,421.3615746,42.01800395,463.3795786,213.4881583,962094.3987,1131428.38,2093522.779,2150.307581,291316394.7
1696,6.597400495,1.419121991,5.178278504,314131797.3,314109952,92.29062061,113653077.3,113633280,170075477.3,170070698.7,170070698.7,69,8,552.7144635,4552,2468,261856,150944,594.8333333,0,28.36636356,28.36636356,1545.667827,0,5454.829759,5454.829759,46262.22051,103872512,15.59581861,9.242724765,6.353093845,520511488,491828565.3,0.116944922,303570944,302478677.3,324395008,315002880,315002880,98.83333333,8,975464.3596,1320,476,291472,83856,6831,581.8877213,57.9357577,639.823479,298.6894949,1356245.794,1586527.304,2942773.099,2995.88086,291398997.3
1345,3.933117707,0.572955089,3.360162617,279466666.7,279441408,61.90983169,95242240,95231317.33,140605440,140602709.3,140602709.3,69,8,304.7865458,4368,2468,239872,121362.6667,525.8333333,0,16.58357108,16.58357108,894.7891963,0,3197.832424,3197.832424,26715.12107,85474645.33,12.55632613,7.589419904,4.966906226,520511488,482740906.7,8.020228683,303570944,301616469.3,324395008,312552106.7,312552106.7,90.16666667,8,975524.326,1320,476,290842.6667,71456,6816.333333,430.9421568,215.1739609,646.1161178,244.1898161,1008755.981,1220520.391,2229276.373,3677.547142,290536789.3
1838,8.160992629,2.006338222,6.154654407,247943168,247918592,119.035144,81483093.33,81466026.67,118065152,118061056,118061056,69,8,56.63109227,4184,2468,226080,109912,472.1666667,0,31.49187231,31.49187231,1727.480278,0,5958.249755,5958.249755,51525.22426,71705258.67,17.67729141,10.92472436,6.752567055,520511488,478197077.3,0.066726712,303570944,301392554.7,324395008,311324672,311324672,85.83333333,8,975583.89,1320,476,290864,66288,6810.666667,648.7809542,57.68126778,706.4622219,333.4891025,1422179.627,1550044.344,2972223.971,3336.333797,290312874.7
1463,8.087769497,2.340821252,5.746948245,196713130.7,196691285.3,91.99703145,59787264,59774293.33,83261440,83258026.67,83258026.67,69,8,38.7129107,2330.666667,2468,203840,87232,395.3333333,0,26.90266971,26.90266971,1462.300508,0,5138.516251,5138.516251,43707.79108,50016938.67,18.33159033,11.4567788,6.874811529,520511488,461594624,4.267461117,303570944,300427946.7,324395008,306769920,306769920,70,8,975644.1483,1320,476,286832,50104,6776,550.100601,167.6283342,717.7289353,296.5724928,1192896.938,1445007.126,2637904.065,3834.300266,289348266.7
2134,6.881224312,1.633675116,5.247549196,209057792,209033898.7,154.5147694,66624853.33,66609152,94289920,94285824,94285824,69,8,83.27182792,1960,2468,209525.3333,88034.66667,408.3333333,0,27.35605228,27.35605228,1476.102526,0,5142.449279,5142.449279,43895.55319,56849066.67,16.64445582,10.18444979,6.460006029,520511488,462643200,0.383122092,303570944,300505770.7,324395008,307052544,307052544,71,8,975704.1496,1320,476,289296,58424,6790,600.5715711,50.18752532,650.7590965,312.5939339,1240993.004,1360905.085,2601898.089,3147.512788,289426090.7
1612,8.847859796,2.24937616,6.598483637,220352512,220327936,100.8743867,72262997.33,72245930.67,103100416,103096320,103096320,69,8,142.8338202,1960,2468,216032,98634.66667,432.1666667,0,30.87651474,30.87651474,1688.62293,0,5867.873251,5867.873251,50451.25236,62485162.67,18.6485013,11.45989477,7.188606524,520511488,462643200,0.116706744,303570944,300517376,324395008,307052544,307052544,71,8,975764.147,1320,476,289296,58424,6790,624.0488612,53.94142951,677.9902907,321.9947659,1286173.317,1450507.657,2736680.974,3235.764124,289437696
1566,6.360850336,1.374499894,4.986350442,234930858.7,234909696,119.8113053,77941418.67,77928448,112287061.3,112283648,112283648,69,8,202.9291831,1960,2468,220576,101713.3333,456.5,0,22.51989921,22.51989921,1235.346113,0,4198.657626,4198.657626,36666.85987,68167680,12.80836811,7.516584176,5.291783933,520511488,468235605.3,2.383712748,303570944,300880554.7,324395008,308565333.3,308565333.3,76.33333333,8,975823.7161,1320,476,290490.6667,63032,6811,476.1734691,42.60731402,518.7807832,241.0364725,1051526.378,1158675.52,2210201.898,2447.39614,289800874.7
1720,7.589957088,1.648619196,5.941337892,249516032,249491456,99.63512788,84007594.67,83989845.33,122149546.7,122145450.7,122145450.7,69,8,262.7019242,1960,2468,228064,113541.3333,480.5,0,30.38982689,30.38982689,1659.429599,0,5794.153517,5794.153517,49639.91009,74229077.33,17.65780644,9.974338841,7.683467604,520511488,472080384,0.050034954,303570944,301096277.3,324395008,309346304,309346304,80,8,975883.9318,1320,476,291088,65576,6823.666667,612.3517336,54.94541933,667.297153,309.6349776,1357149.81,1490164.138,2847313.948,3125.462205,290016597.3
1378,4.71162779,1.147287426,3.564340363,225135274.7,224927061.3,208.9709056,73381205.33,73368917.33,105004373.3,105001642.7,105001642.7,69,8,116.693083,3882.666667,2468,217334.6667,98629.33333,445.6666667,0,17.39980851,17.39980851,962.1480417,0,3230.426762,3230.426762,28439.05873,63567872,12.97143657,8.07428324,4.897153329,520511488,470857045.3,9.168402963,303570944,300946090.7,324395008,309275306.7,309275306.7,78.83333333,8,975943.9352,1320,476,289370.6667,60965.33333,6839.333333,452.3536572,162.6163838,614.9700411,254.4303981,1016446.465,1229350.365,2245796.83,3369.655968,289866410.7
1780,7.356837357,1.433710469,5.923126888,281825280,281800704,105.9130242,97671850.67,97658197.33,145528149.3,145525418.7,145525418.7,69,8,73.86487165,4844,2468,245472,127058.6667,534.3333333,0,29.95602617,29.95602617,1633.477142,0,5696.433343,5696.433343,48856.68563,87897429.33,17.70381218,11.03883614,6.664976046,520511488,481517568,4.417495631,303570944,301729792,324395008,312170496,312170496,89,8,976003.9353,1320,476,293328,74616,6887,607.6273105,58.73768501,666.3649955,311.9849186,1402205.509,1668617.939,3070823.448,3115.962292,290650112
1334,7.304558834,1.441633722,5.862925112,281825280,281800704,93.26219544,98321066.67,98305365.33,146138453.3,146135722.7,146135722.7,69,8,133.5621833,4844,2468,244736,124053.3333,535.3333333,0,28.2943036,28.2943036,1538.830526,0,5386.633409,5386.633409,45948.75794,88544597.33,14.01504474,9.039373915,4.975670821,520511488,481517568,0.116806831,303570944,301741397.3,324395008,312172544,312172544,89,8,976063.9303,1320,476,293328,74616,6887,459.0871584,47.93045382,507.0176122,239.9241021,1081391.817,1300762.29,2382154.107,2371.321602,290661717.3
1498,5.457116168,1.092841677,4.364274491,308749653.3,308725077.3,130.2819777,110447957.3,110433621.3,165581482.7,165578069.3,165578069.3,69,8,193.6523902,4844,2468,257973.3333,142572,590,0,21.79041071,21.79041071,1206.616975,0,4019.105271,4019.105271,35753.74717,100672853.3,14.94600192,9.552343114,5.393658805,520511488,492003328,2.850503626,303570944,302423381.3,324395008,315015168,315015168,99,8,976123.5091,1320,476,295568,83896,6927.333333,546.6037032,51.30340741,597.9071106,269.1624958,1269620.72,1395506.624,2665127.345,2774.619216,291343701.3
1358,5.301473602,1.082207939,4.219265664,257664341.3,257639765.3,83.56725727,85115562.67,85106005.33,124557312,124554581.3,124554581.3,69,8,57.07510158,3180.666667,2468,229813.3333,118274.6667,499.8333333,0,21.22203943,21.22203943,1159.231633,0,4023.998954,4023.998954,34693.64954,75348650.67,16.92352391,10.30987209,6.613651812,532897792,479595178.7,18.49657916,304345088,302571520,327483392,313042944,313042944,87.16666667,8,976183.7216,1320,476,290677.3333,66120,6946.833333,515.8598772,338.4627518,854.3226292,284.0390829,1272866.008,1519100.17,2791966.178,5031.75729,291491840
1340,5.793239112,0.857343545,4.935895567,268958378.7,268933802.7,195.0280703,91312810.67,91301888,134564522.7,134560426.7,134560426.7,69,8,78.00186742,2848,2468,235626.6667,118256,510,0,20.41815552,20.41815552,1112.568355,0,3785.884777,3785.884777,32799.99391,81542485.33,13.12835896,8.465855745,4.662503214,532897792,487634261.3,8.208379809,304345088,303245994.7,327483392,315266389.3,315266389.3,94.83333333,8,976243.7257,1320,476,293925.3333,78165.33333,6982.666667,404.2508708,41.02978818,445.280659,212.6500435,958122.6831,1182148.536,2140271.219,2086.381537,292166314.7
1656,6.312648544,1.267592878,5.045055666,314134528,314109952,86.70958205,112769024,112754688,169579178.7,169575765.3,169575765.3,69,8,137.6220922,2848,2468,263392,155320,595,0,26.05481733,26.05481733,1429.897857,0,4936.229447,4936.229447,42820.75169,102993920,16.90260603,10.57319718,6.329408849,532897792,491828565.3,0.233440772,304345088,303590741.3,327483392,316403712,316403712,98.83333333,8,976303.7226,1320,476,295568,84170.66667,7003.333333,582.3143229,57.320899,639.635222,294.9880616,1368136.329,1543811.292,2911947.62,2973.472307,292511061.3
1412,4.025158283,1.040117776,2.985040506,314137258.7,314109952,61.00096172,113039360,113023658.7,169779200,169775104,169775104,69,8,197.7901716,2848,2468,257504,137042.6667,584.5,0,19.48188009,19.48188009,1046.483305,0,3743.500627,3743.500627,31193.93389,103262890.7,12.3172392,7.578003628,4.739235577,532897792,492003328,0.133347645,304345088,303621461.3,327483392,316405760,316405760,99,8,976363.727,1320,476,295568,84368,7004,436.9174216,44.80370599,481.7211276,223.5261014,1034496.129,1227834.425,2262330.553,2229.099058,292541781.3
1878,8.987159265,2.005680194,6.981479071,314138624,314109952,110.9959525,113216853.3,113196373.3,169779200,169775104,169775104,69,8,257.7901716,2848,2468,256096,131728,577,0,33.80976727,33.80976727,1839.156989,0,6338.430051,6338.430051,54835.16743,103435605.3,17.91372529,10.97918854,6.934536756,532897792,492003328,0.133409703,304345088,303635797.3,327483392,316405077.3,316405077.3,99,8,976423.5267,1320,476,295568,83896,7004,667.0925034,56.36919928,723.4617027,332.6110974,1404883.016,1519435.773,2924318.789,3415.542328,292556117.3
1500,8.22545641,1.703267013,6.522189397,314138624,314109952,104.2059891,113487872,113469440,169997653.3,169993557.3,169993557.3,69,8,317.3055667,2848,2468,255776,131314.6667,577,0,31.77573829,31.77573829,1730.592416,0,6033.13735,6033.13735,51676.14052,103708672,14.75160006,8.872139742,5.879460323,532897792,492003328,0.1000055,304345088,303648768,327483392,316407808,316407808,99,8,976483.3838,1320,476,295568,83896,7004,544.4796795,53.28576414,597.7654436,280.3914915,1216326.112,1462284.238,2678610.35,2776.38548,292569088
1616,6.250618271,0.98978265,5.26083562,314138624,314022570.7,73.73192819,113591637.3,113573205.3,170047488,170039296,170039296,68.66666667,8,377.5786492,2848,2468,256960,134106.6667,581.6666667,0,22.75219014,22.75219014,1251.096151,0,4226.137244,4226.137244,37151.00132,103811072,15.44359378,9.843801545,5.599792232,532897792,492003328,0.033389227,304345088,303653546.7,327483392,316407808,316407808,99,8,976543.5172,1320,476,295568,83896,7004,548.8972778,49.66857847,598.5658563,272.0376295,1237894.147,1342434.999,2580329.146,2783.282502,292573866.7
1460,6.371027271,1.24704801,5.123979261,253711701.3,253599744,76.75950129,87558826.67,87544490.67,128422570.7,128421205.3,128421205.3,68.66666667,8,155.5247212,3728,2468,232034.6667,118893.3333,502.1666667,0,21.78047136,21.78047136,1188.54887,0,4139.111159,4139.111159,35558.16648,77739349.33,16.82083232,9.347776657,7.473055668,532897792,475750400,7.751146208,304345088,302456149.3,327483392,312023040,312023040,83.5,8,976603.5139,1320,476,289744,62288,6973.833333,548.1493826,226.1407662,774.290149,283.3880461,1313473.187,1512995.243,2826468.43,4223.340488,291376469.3
1669,7.94017569,1.848166095,6.092009594,223498240,223473664,79.31320101,75223722.67,75208704,108126208,108122112,108122112,69,8,75.00967963,4168,2468,216384,95445.33333,442.8333333,0,24.1944286,24.1944286,1289.427009,0,4571.172631,4571.172631,38240.27971,65457493.33,14.3724034,9.470798732,4.901604664,532897792,475051349.3,0.083368642,304345088,302556501.3,327483392,311832576,311832576,82.83333333,8,976663.3274,1320,476,289744,62128,6971.666667,513.810122,46.3924866,560.2026086,253.5384519,1106938.239,1267267.742,2374205.981,2618.023983,291476821.3
1930,11.81364347,3.444530457,8.369113012,223498240,223473664,104.5649972,75661994.67,75644928,108437504,108433408,108433408,69,8,134.5617999,4168,2468,218848,101786.6667,443,0,31.91049739,31.91049739,1743.72629,0,6037.129732,6037.129732,52109.02949,65892352,17.56554139,11.09007114,6.47547025,532897792,475226112,0.150105091,304345088,302568106.7,327483392,311836672,311836672,83,8,976723.1702,1320,476,289744,62168,6972.666667,677.1104176,57.03334081,734.1437584,330.7560813,1380411.719,1557816.714,2938228.433,3457.155099,291488426.7
1430,10.05215334,3.124704363,6.92744898,227312298.7,227287040,101.5673827,76785664,76767914.67,110131200,110127786.7,110127786.7,69,8,194.8023234,4168,2468,218221.3333,98000,446.8333333,0,24.49467916,24.49467916,1325.793642,0,4551.017325,4551.017325,39414.63657,67013973.33,14.96589104,9.682018866,5.283872178,532897792,475226112,0.083448133,304345088,302580394.7,327483392,311836672,311836672,83,8,976783.3029,1320,476,290042.6667,63341.33333,6975,506.7722466,42.81302693,549.5852735,256.1496206,1043977.766,1155151.391,2199129.156,2610.550991,291500714.7
1849,14.11678015,3.95541129,10.16136886,246370304,246345728,102.4863727,81554773.33,81537024,117862400,117858304,117858304,69,8,254.3163543,4168,2468,224480,107658.6667,466,0,31.34160196,31.34160196,1695.8247,0,5945.115771,5945.115771,50650.23913,71784448,17.41565673,10.60309203,6.8125647,532897792,475051349.3,0.100351436,304345088,302591317.3,327483392,311831893.3,311831893.3,82.83333333,8,976843.1138,1320,476,290640,65392,6977.666667,645.8965207,53.54011308,699.4366338,330.2581667,1331211.75,1442059.705,2773271.454,3347.391929,291511637.3
1384,13.90300504,3.696893961,10.20611108,246370304,246345728,98.19233201,81623040,81601194.67,117863765.3,117859669.3,117859669.3,69,8,314.5910557,4168,2468,223968,106242.6667,466,0,30.41731959,30.41731959,1664.582039,0,5799.205803,5799.205803,49748.73584,71848618.67,13.92800033,8.113751489,5.814248844,532897792,475226112,4.391000613,304345088,302611797.3,327483392,311836672,311836672,83,8,976902.9634,1320,476,290640,65432,6978,503.3088089,45.88719328,549.1960021,250.4623499,1068263.189,1261592.244,2329855.434,2570.899507,291532117.3
1626,7.894185037,2.307553097,5.58663194,216578048,215843498.7,368.08703,69005994.67,68887210.67,100220928,100181333.3,100181333.3,57.66666667,8,74.6762417,3854.666667,2468,204478.6667,93449.33333,409,0.66878428,18.88134604,19.55013032,1089.485597,2352.66606,3562.634895,5915.300956,32345.35992,60023466.67,16.09569535,9.949028857,6.146666488,532897792,480294229.3,13.19002397,304345088,302817280,327483392,313245696,313245696,87.83333333,8,976963.091,1320,476,290864,66768,7037.666667,587.0951846,222.8945626,809.9897471,289.4399761,1337903.412,1419813.102,2757716.514,4401.611641,291737600
1293,10.66854756,3.193543614,7.475003941,247943168,247918592,86.85586174,81986901.33,81974613.33,119676928,119673514.7,119673514.7,69,8,74.9312899,3792,2468,224736,113450.6667,488,0,25.96065582,25.96065582,1407.798878,0,4883.497626,4883.497626,42034.6689,72226133.33,16.76880346,9.999190671,6.769612787,532897792,480294229.3,4.474095093,304345088,302936746.7,327483392,313245696,313245696,87.83333333,8,977023.1001,1320,476,290864,66768,7037.666667,567.468754,55.00223295,622.470987,270.7816239,1325952.732,1510307.39,2836260.121,2866.988016,291857066.7
1439,7.29228595,2.04982431,5.242461641,268816384,268791808,161.7644519,93625685.33,93612714.67,137977173.3,137974442.7,137974442.7,69,8,134.5555217,3792,2468,237984,119473.3333,522.5,0,20.8980747,20.8980747,1161.777356,0,3936.607764,3936.607764,34508.87318,83861504,13.51754823,8.125522645,5.392025589,532897792,484663296,1.86952319,304345088,303235072,327483392,314380288,314380288,92,8,977083.1,1320,476,293253.3333,75277.33333,7060.666667,457.8473565,42.70922539,500.5565819,224.3096273,1045541.888,1159511.271,2205053.159,2364.333224,292155392
1675,8.587223077,2.593009271,5.994213804,289689600,289665024,89.78585336,105797632,105779882.7,157659818.7,157655722.7,157655722.7,69,8,194.9553272,3792,2468,253472,138264,561.1666667,0,27.21288666,27.21288666,1479.090718,0,5174.698958,5174.698958,44226.90434,96027306.67,16.94429194,10.59655297,6.347738974,532897792,486760448,0.133396723,304345088,303401642.7,327483392,314945536,314945536,94,8,977142.4505,1320,476,294448,79256,7072,566.0613096,54.61840605,620.6797156,280.4005102,1305183.329,1473197.854,2778381.182,2882.111114,292321962.7
1017,6.688635419,1.952803582,4.735831837,289689600,289665024,56.89972563,106050901.3,106038613.3,157884416,157880320,157880320,69,8,255.0829619,3792,2468,249152,124394.6667,553.3333333,0,17.93236354,17.93236354,969.6733814,0,3419.575626,3419.575626,28879.77333,96286037.33,8.878719369,5.229333537,3.649385832,532897792,486585685.3,0.05003253,304345088,303412565.3,327483392,314941440,314941440,93.83333333,8,977202.5404,1320,476,294448,79216,7072.166667,417.8524621,36.98206801,454.8345302,207.4904066,909590.0725,996918.7159,1906508.789,2126.519427,292332885.3
1446,8.464691701,1.927332363,6.537359338,289689600,289665024,77.53704329,106272085.3,106250922.7,158015488,158011392,158011392,69,8,315.1095837,3792,2468,251936,133520,557.3333333,0,23.15151022,23.15151022,1313.50605,0,4368.671137,4368.671137,39286.27463,96498346.67,13.90268661,8.539280462,5.363406149,532897792,486760448,0.133391858,304345088,303426901.3,327483392,314945536,314945536,94,8,977262.6758,1320,476,294448,79413.33333,7073.333333,511.7534304,45.87771896,557.6311493,252.7486169,1183077.385,1272966.286,2456043.671,2607.925908,292347221.3
1311,7.911281412,1.802564896,6.108716516,289697792,289665024,87.36116795,106315093.3,106293930.7,158015488,158011392,158011392,69,8,374.7355242,3792,2468,251648,132525.3333,558.5,0,26.78914235,26.78914235,1468.604729,0,5082.091918,5082.091918,43910.98897,96541354.67,13.38552728,7.968736898,5.416790384,532897792,486585685.3,0.100164537,304345088,303439189.3,327483392,314941440,314941440,93.83333333,8,977322.6745,1320,476,294448,80632,7072.666667,487.5829981,53.1434138,540.7264119,239.7125928,1159663.11,1430351.98,2590015.09,2439.839536,292359509.3
1664,6.110712137,1.248604123,4.862108015,279063210.7,279037269.3,91.22719972,98139477.33,98128554.67,145103530.7,145100800,145100800,69,8,286.6182537,3741.333333,2468,241098.6667,118884,533.8333333,0,17.44438462,17.44438462,980.2620961,0,3257.633243,3257.633243,29084.16623,88375296,14.55649253,8.098312405,6.458180121,532897792,483964245.3,9.131654437,304345088,303196160,327483392,314230784,314230784,91.33333333,8,977382.669,1320,476,292768,73456,7078.666667,546.5684432,218.7906384,765.3590816,272.3574192,1241505.493,1299104.24,2540609.733,4202.665975,292116480
1424,8.219778798,2.080560719,6.139218079,241651029.3,241627136,90.40716437,76273664,76259328,110415872,110411776,110411776,69,8,49.92166342,3640,2468,219104,107576,465.1666667,0,26.60390199,26.60390199,1441.253996,0,5039.54488,5039.54488,43072.328,66502656,17.72512669,10.43248196,7.292644733,532897792,476274688,0.233564398,304345088,302708736,327483392,312107008,312107008,84,8,977442.494,1320,476,289968,63096,7065,580.6745462,55.11315943,635.7877057,279.712837,1294388.658,1494252.151,2788640.809,2970.467398,291629056
1417,7.870967933,1.431539641,6.439428293,265812650.7,265788074.7,216.307782,88361642.67,88350037.33,129454762.7,129452032,129452032,69,8,109.659006,3640,2468,231786.6667,113474.6667,501,0,22.39400562,22.39400562,1227.555006,0,4154.349025,4154.349025,36348.71441,78591317.33,10.77403765,6.823452245,3.950585405,532897792,484139008,4.300646211,304345088,303230976,327483392,314234880,314234880,91.5,8,977502.3245,1320,476,292768,73496,7100,462.5716483,42.71603849,505.2876868,230.6843704,1037724.784,1155234.849,2192959.633,2385.745189,292151296
1535,8.098239109,1.953050036,6.145189074,314134528,314109952,85.52011593,112472746.7,112459093.3,169220778.7,169217365.3,169217365.3,69,8,169.8379397,3640,2468,261856,150514.6667,595,0,25.60759539,25.60759539,1403.838065,0,4881.456548,4881.456548,41996.65684,102698325.3,14.68838397,8.932972195,5.755411775,532897792,491828565.3,0.083411534,304345088,303766869.3,327483392,316358656,316358656,98.83333333,8,977562.4651,1320,476,295568,83856,7134.666667,539.9751941,53.45010875,593.4253028,261.9847443,1275163.952,1453669.944,2728833.896,2729.720372,292687189.3
1291,5.702602121,1.302112141,4.40048998,314134528,314109952,67.32487298,112807253.3,112793600,169440597.3,169436501.3,169436501.3,69,8,229.8398928,3640,2468,257408,136090.6667,586.3333333,0,21.17520982,21.17520982,1115.702726,0,3989.29642,3989.29642,33148.23052,103032832,11.63997624,6.719033377,4.920942859,532897792,492003328,0.150042779,304345088,303788714.7,327483392,316362752,316362752,99,8,977622.4672,1320,476,295568,83896,7135,454.4947815,42.2339894,496.7287708,218.2919338,1040639.983,1149949.867,2190589.849,2287.296832,292709034.7
1562,7.373352439,1.619273663,5.754078776,314134528,314109952,89.88831805,113165653.3,113146538.7,169616042.7,169612629.3,169612629.3,69,8,289.3545135,3640,2468,263008,153967.3333,599.6666667,0,26.88493965,26.88493965,1513.206894,0,5031.97418,5031.97418,45127.2626,103385770.7,16.35519667,10.28665583,6.068540847,532897792,491828565.3,0.116727027,304345088,303800320,327483392,316358656,316358656,98.83333333,8,977682.465,1320,476,295568,88549.33333,7134.666667,628.579752,58.27061772,686.8503697,298.5327748,1418576.955,1554131.716,2972708.671,3164.413674,292720640
1095,6.172143624,1.588639483,4.583504141,314134528,314109952,83.25880525,113205930.7,113184085.3,169623552,169618773.3,169618773.3,69,8,349.6256874,3640,2468,262880,154474.6667,598,0,25.50512374,25.50512374,1390.45284,0,4833.480696,4833.480696,41546.07079,103423317.3,15.50298141,8.379017177,7.123964234,532897792,491828565.3,0.100188538,304345088,303812608,327483392,316358656,316358656,98.83333333,8,977742.0786,1320,476,295568,83856,7134.666667,517.9501569,55.14403405,573.0941909,254.8136736,1267323.716,1527383.311,2794707.027,2602.985543,292732928
1764,7.562271251,1.437691144,6.124580107,314134528,314022570.7,66.14946696,113250304,113227093.3,169627648,169611264,169611264,68.66666667,8,409.2506347,3640,2468,257408,136010.6667,590.8333333,0,20.77489303,20.77489303,1158.992302,0,3903.58194,3903.58194,34459.9896,103464960,12.60112986,7.576368982,5.024760878,532897792,492003328,0.133296468,304345088,303822848,327483392,316362752,316362752,99,8,977802.2487,1320,476,295568,83896,7135.333333,470.27585,40.75601704,511.0318671,229.2326743,1068991.824,1090599.228,2159591.052,2405.350086,292743168
1631,6.898273088,1.397846714,5.500426374,314134528,313847808,88.29881233,113294677.3,113273514.7,169634474.7,169625600,169625600,68,8,469.4169249,3640,2468,260320,144754.6667,591,0,27.13883115,27.13883115,1484.957733,0,5184.844151,5184.844151,44455.82355,103508650.7,16.87566182,10.59965116,6.276010662,532897792,492003328,0.100168497,304345088,303835818.7,327483392,316362752,316362752,99,8,977862.2532,1320,476,295568,84042.66667,7136,612.6888104,54.63432588,667.3231363,300.9892056,1350695.623,1484147.125,2834842.747,3133.168863,292756138.7
1270,5.595139927,0.858276727,4.736863199,314134528,313847808,70.50341751,113446912,113428480,169814016,169810602.7,169810602.7,68,8,529.2891254,3640,2468,254848,128066.6667,580.1666667,0,21.88183879,21.88183879,1193.138692,0,4115.985267,4115.985267,35447.26229,103663616,12.42540581,7.632559575,4.792846238,532897792,491828565.3,0.033391612,304345088,303844010.7,327483392,316358656,316358656,98.83333333,8,977922.2522,1320,476,295568,84002.66667,7135.666667,456.6120059,43.65251421,500.2645201,229.1059269,1018918.699,1182158.554,2201077.253,2316.399062,292764330.7
1721,7.806955785,1.653157721,6.153798064,314134528,313847808,91.27684536,113522688,113499477.3,169902080,169897984,169897984,68,8,589.0227899,3640,2468,256096,131426.6667,580,0,28.10625215,28.10625215,1539.792038,0,5364.933899,5364.933899,46098.69285,103734613.3,16.43551353,10.41842427,6.017089257,532897792,492003328,0.083345833,304345088,303851520,327483392,316362752,316362752,99,8,977982.2508,1320,476,296933.3333,83896,7136.333333,620.5902384,54.6470811,675.2373195,301.4712043,1384184.705,1490081.109,2874265.814,3147.973941,292771840
1405,7.735205544,1.71910314,6.016102404,314134528,313847808,77.05812632,113554090.7,113533610.7,169904128,169900032,169900032,68,8,649.2047227,3640,2468,254240,126330.6667,576.8333333,0,24.12689284,24.12689284,1315.571704,0,4614.756478,4614.756478,39256.0306,103768746.7,12.05574114,7.108376549,4.94736459,532897792,491828565.3,4.35748389,304719189.3,303850837.3,327483392,316358656,316358656,98.83333333,8,978042.254,1320,476,299664,83856,7136.666667,477.0588234,41.48959144,518.5484148,224.6167254,1022335.858,1187978.199,2210314.057,2414.89463,292771157.3
